subject,trial,item_set,item,dimension,test_form,shape_set,distractor,choice,accuracy,rt,minimum_resolution,browser_interactions
0hxfk9on8ydkw3anrzsq443m,10,3,40,4,2,2,md,0.0,1.0,12.291,1,0.0
0hxfk9on8ydkw3anrzsq443m,11,3,14,5,3,2,pd,1.0,0.0,10.644,1,0.0
0hxfk9on8ydkw3anrzsq443m,12,3,59,5,1,1,md,0.0,1.0,5.533,1,0.0
0hxfk9on8ydkw3anrzsq443m,13,3,54,6,3,3,md,1.0,0.0,12.386,1,0.0
0hxfk9on8ydkw3anrzsq443m,14,3,44,6,3,2,pd,2.0,0.0,10.132,1,0.0
0hxfk9on8ydkw3anrzsq443m,15,3,78,7,3,3,pd,3.0,0.0,11.876,1,0.0
0hxfk9on8ydkw3anrzsq443m,16,3,29,7,2,3,md,0.0,1.0,9.372,1,0.0
0ixrlwqe1unq6l5jn12xio6v,1,3,19,2,3,1,md,0.0,1.0,14.029,1,0.0
0ixrlwqe1unq6l5jn12xio6v,2,3,39,2,3,3,pd,0.0,1.0,18.538,1,0.0
0ixrlwqe1unq6l5jn12xio6v,3,3,61,2,3,1,md,0.0,1.0,18.536,1,0.0
0ixrlwqe1unq6l5jn12xio6v,4,3,71,2,3,2,pd,0.0,1.0,12.815,1,0.0
0ixrlwqe1unq6l5jn12xio6v,5,3,18,3,3,3,pd,0.0,1.0,18.155,1,0.0
0ixrlwqe1unq6l5jn12xio6v,6,3,37,3,3,1,md,1.0,0.0,24.541,1,0.0
0ixrlwqe1unq6l5jn12xio6v,7,3,16,4,3,1,md,0.0,1.0,15.601,1,0.0
0ixrlwqe1unq6l5jn12xio6v,8,3,69,3,3,3,pd,0.0,1.0,10.357,1,0.0
0ixrlwqe1unq6l5jn12xio6v,9,3,42,4,3,3,md,2.0,0.0,25.496,1,0.0
0ixrlwqe1unq6l5jn12xio6v,10,3,73,4,3,1,md,0.0,1.0,18.683,1,0.0
0ixrlwqe1unq6l5jn12xio6v,11,3,52,5,3,1,md,2.0,0.0,26.452,1,0.0
0ixrlwqe1unq6l5jn12xio6v,12,3,63,5,3,3,pd,1.0,0.0,18.048,1,0.0
0ixrlwqe1unq6l5jn12xio6v,13,3,75,6,3,3,md,2.0,0.0,26.627,1,0.0
0ixrlwqe1unq6l5jn12xio6v,14,3,76,5,3,1,pd,2.0,0.0,18.692,1,0.0
0ixrlwqe1unq6l5jn12xio6v,15,3,45,7,3,3,md,0.0,1.0,18.603,1,0.0
0ixrlwqe1unq6l5jn12xio6v,16,3,30,7,3,3,md,3.0,0.0,20.649,1,0.0
0k9ph5p70zb8x7iugjdl96mt,1,3,19,2,1,3,pd,0.0,1.0,12.433,1,0.0
0k9ph5p70zb8x7iugjdl96mt,2,3,28,2,2,2,md,,,,1,0.0
0k9ph5p70zb8x7iugjdl96mt,3,3,65,2,2,3,md,0.0,1.0,20.606,1,0.0
0k9ph5p70zb8x7iugjdl96mt,4,3,61,2,1,3,pd,2.0,0.0,22.49,1,0.0
0k9ph5p70zb8x7iugjdl96mt,5,3,37,3,2,2,md,1.0,0.0,14.769,1,0.0
0k9ph5p70zb8x7iugjdl96mt,6,3,13,3,1,3,pd,1.0,0.0,25.594,1,0.0
0k9ph5p70zb8x7iugjdl96mt,7,3,16,4,2,2,md,3.0,0.0,29.014,1,0.0
0k9ph5p70zb8x7iugjdl96mt,8,3,58,3,1,3,pd,3.0,0.0,29.285,1,0.0
0k9ph5p70zb8x7iugjdl96mt,9,3,72,4,2,1,md,3.0,0.0,24.796,1,0.0
0k9ph5p70zb8x7iugjdl96mt,10,3,40,4,1,3,pd,1.0,0.0,22.895,1,0.0
0k9ph5p70zb8x7iugjdl96mt,11,3,80,4,1,1,pd,0.0,1.0,18.958,1,0.0
0k9ph5p70zb8x7iugjdl96mt,12,3,67,5,2,2,md,2.0,0.0,28.384,1,0.0
0k9ph5p70zb8x7iugjdl96mt,13,3,36,6,1,2,pd,1.0,0.0,11.537,1,0.0
0k9ph5p70zb8x7iugjdl96mt,14,3,64,6,2,2,md,,,,1,0.0
0k9ph5p70zb8x7iugjdl96mt,15,3,21,7,1,2,pd,0.0,1.0,4.506,1,0.0
0k9ph5p70zb8x7iugjdl96mt,16,3,66,8,2,1,md,3.0,0.0,6.348,1,0.0
0lbef3rih04hlz20mpmkmfaq,1,3,39,2,2,1,md,0.0,1.0,22.652,1,0.0
0lbef3rih04hlz20mpmkmfaq,2,3,6,2,1,2,pd,0.0,1.0,27.238,1,0.0
0lbef3rih04hlz20mpmkmfaq,3,3,10,3,2,2,md,2.0,0.0,23.181,1,0.0
0lbef3rih04hlz20mpmkmfaq,4,3,51,2,1,2,pd,0.0,1.0,22.441,1,0.0
0lbef3rih04hlz20mpmkmfaq,5,3,11,3,1,1,pd,0.0,1.0,28.447,1,0.0
0lbef3rih04hlz20mpmkmfaq,6,3,34,3,2,2,md,3.0,0.0,18.415,1,0.0
0lbef3rih04hlz20mpmkmfaq,7,3,58,3,1,3,pd,0.0,1.0,17.752,1,0.0
0lbef3rih04hlz20mpmkmfaq,8,3,16,4,2,2,md,0.0,1.0,16.238,1,0.0
0lbef3rih04hlz20mpmkmfaq,9,3,53,4,1,1,pd,0.0,1.0,27.855,1,0.0
0lbef3rih04hlz20mpmkmfaq,10,3,72,4,2,1,md,1.0,0.0,28.957,1,0.0
0lbef3rih04hlz20mpmkmfaq,11,3,74,5,2,3,md,0.0,1.0,27.739,1,0.0
0lbef3rih04hlz20mpmkmfaq,12,3,80,4,1,1,pd,3.0,0.0,25.668,1,0.0
0lbef3rih04hlz20mpmkmfaq,13,3,64,6,2,2,md,3.0,0.0,21.597,1,0.0
0lbef3rih04hlz20mpmkmfaq,14,3,36,6,1,2,pd,1.0,0.0,24.27,1,0.0
0lbef3rih04hlz20mpmkmfaq,15,3,29,7,1,1,pd,0.0,1.0,12.081,1,0.0
0lbef3rih04hlz20mpmkmfaq,16,3,66,8,2,1,md,3.0,0.0,24.102,1,0.0
0mifm1lzbxnc43588vf8k0ws,1,3,22,2,2,2,md,0.0,1.0,14.471,1,0.0
0mifm1lzbxnc43588vf8k0ws,2,3,47,2,1,1,pd,0.0,1.0,20.6,1,0.0
0mifm1lzbxnc43588vf8k0ws,3,3,65,2,1,1,pd,1.0,0.0,11.78,1,0.0
0mifm1lzbxnc43588vf8k0ws,4,3,51,2,2,1,md,0.0,1.0,7.246,1,0.0
0mifm1lzbxnc43588vf8k0ws,5,3,31,3,1,3,pd,3.0,0.0,14.944,1,0.0
0mifm1lzbxnc43588vf8k0ws,6,3,18,3,2,1,md,3.0,0.0,17.789,1,0.0
0mifm1lzbxnc43588vf8k0ws,7,3,56,3,2,3,md,0.0,1.0,16.102,1,0.0
0mifm1lzbxnc43588vf8k0ws,8,3,12,4,1,2,pd,1.0,0.0,17.269,1,0.0
0mifm1lzbxnc43588vf8k0ws,9,3,53,4,2,3,md,1.0,0.0,11.457,1,0.0
0mifm1lzbxnc43588vf8k0ws,10,3,79,4,1,3,pd,0.0,1.0,14.879,1,0.0
0mifm1lzbxnc43588vf8k0ws,11,3,26,5,2,3,md,1.0,0.0,7.412,1,0.0
0mifm1lzbxnc43588vf8k0ws,12,3,63,5,1,2,pd,3.0,0.0,14.38,1,0.0
0mifm1lzbxnc43588vf8k0ws,13,3,46,6,2,2,md,1.0,0.0,6.066,1,0.0
0mifm1lzbxnc43588vf8k0ws,14,3,64,6,1,3,pd,0.0,1.0,4.108,1,0.0
0mifm1lzbxnc43588vf8k0ws,15,3,66,8,1,2,pd,2.0,0.0,11.403,1,0.0
0mifm1lzbxnc43588vf8k0ws,16,3,21,7,2,1,md,2.0,0.0,11.775,1,0.0
0n91rxt1ol43n7ew9cz55zj3,1,3,20,2,2,3,pd,0.0,1.0,15.514,1,0.0
0n91rxt1ol43n7ew9cz55zj3,2,3,39,2,3,3,md,2.0,0.0,12.458,1,0.0
0n91rxt1ol43n7ew9cz55zj3,3,3,50,2,3,2,md,0.0,1.0,6.256,1,0.0
0n91rxt1ol43n7ew9cz55zj3,4,3,71,2,2,3,md,0.0,1.0,10.953,1,0.0
0n91rxt1ol43n7ew9cz55zj3,5,3,37,3,3,1,md,2.0,0.0,25.581,1,0.0
0n91rxt1ol43n7ew9cz55zj3,6,3,15,3,1,2,pd,0.0,1.0,19.744,1,0.0
0n91rxt1ol43n7ew9cz55zj3,7,3,69,3,1,2,md,0.0,1.0,26.031,1,0.0
0n91rxt1ol43n7ew9cz55zj3,8,3,12,4,1,2,pd,1.0,0.0,19.865,1,0.0
0n91rxt1ol43n7ew9cz55zj3,9,3,73,4,3,1,pd,0.0,1.0,23.359,1,0.0
0n91rxt1ol43n7ew9cz55zj3,10,3,40,4,2,2,pd,0.0,1.0,20.284,1,0.0
0n91rxt1ol43n7ew9cz55zj3,11,3,67,5,2,2,md,0.0,1.0,13.906,1,0.0
0n91rxt1ol43n7ew9cz55zj3,12,3,80,4,2,3,pd,0.0,1.0,28.882,1,0.0
0n91rxt1ol43n7ew9cz55zj3,13,3,44,6,2,3,md,0.0,1.0,28.035,1,2.0
0n91rxt1ol43n7ew9cz55zj3,14,3,75,6,3,3,pd,0.0,1.0,11.884,1,0.0
0n91rxt1ol43n7ew9cz55zj3,15,3,24,7,3,3,md,0.0,1.0,23.897,1,2.0
0n91rxt1ol43n7ew9cz55zj3,16,3,78,7,1,2,md,3.0,0.0,25.898,1,0.0
0nc07ooxpqp0yzl77jj3adep,1,3,22,2,1,3,pd,0.0,1.0,10.181,1,0.0
0nc07ooxpqp0yzl77jj3adep,2,3,28,2,2,2,md,0.0,1.0,13.346,1,0.0
0nc07ooxpqp0yzl77jj3adep,3,3,10,3,3,1,md,3.0,0.0,18.952,1,0.0
0nc07ooxpqp0yzl77jj3adep,4,3,50,2,2,3,pd,0.0,1.0,12.941,1,0.0
0nc07ooxpqp0yzl77jj3adep,5,3,27,3,3,3,md,0.0,1.0,15.013,1,0.0
0nc07ooxpqp0yzl77jj3adep,6,3,11,3,3,2,pd,0.0,1.0,23.616,1,0.0
0nc07ooxpqp0yzl77jj3adep,7,3,77,3,1,1,md,0.0,1.0,17.788,1,0.0
0nc07ooxpqp0yzl77jj3adep,8,3,56,3,3,2,md,1.0,0.0,18.195,1,0.0
0nc07ooxpqp0yzl77jj3adep,9,3,72,4,1,2,pd,2.0,0.0,28.56,1,0.0
0nc07ooxpqp0yzl77jj3adep,10,3,42,4,1,2,pd,1.0,0.0,10.455,1,0.0
0nc07ooxpqp0yzl77jj3adep,11,3,67,5,1,3,md,0.0,1.0,22.746,1,0.0
0nc07ooxpqp0yzl77jj3adep,12,3,52,5,2,2,pd,0.0,1.0,26.164,1,0.0
0nc07ooxpqp0yzl77jj3adep,13,3,75,6,3,3,pd,3.0,0.0,12.155,1,0.0
0nc07ooxpqp0yzl77jj3adep,14,3,36,6,1,2,md,2.0,0.0,29.518,1,0.0
0nc07ooxpqp0yzl77jj3adep,15,3,78,7,1,2,md,3.0,0.0,23.15,1,0.0
0nc07ooxpqp0yzl77jj3adep,16,3,30,7,3,3,pd,0.0,1.0,18.22,1,0.0
0nnmoymg2glj5mgo8yfeprup,1,3,39,2,3,3,pd,0.0,1.0,27.775,1,0.0
0nnmoymg2glj5mgo8yfeprup,2,3,20,2,3,2,pd,0.0,1.0,21.435,1,0.0
0nnmoymg2glj5mgo8yfeprup,3,3,65,2,2,3,md,0.0,1.0,23.293,1,0.0
0nnmoymg2glj5mgo8yfeprup,4,3,61,2,1,3,pd,0.0,1.0,20.122,1,0.0
0nnmoymg2glj5mgo8yfeprup,5,3,18,3,1,2,pd,0.0,1.0,21.742,1,0.0
0nnmoymg2glj5mgo8yfeprup,6,3,27,3,2,1,pd,0.0,1.0,13.189,1,0.0
0nnmoymg2glj5mgo8yfeprup,7,3,77,3,2,3,md,0.0,1.0,16.187,1,0.0
0nnmoymg2glj5mgo8yfeprup,8,3,56,3,2,3,md,0.0,1.0,25.108,1,2.0
0nnmoymg2glj5mgo8yfeprup,9,3,79,4,1,3,md,,,,1,0.0
0nnmoymg2glj5mgo8yfeprup,10,3,42,4,3,3,pd,0.0,1.0,19.414,1,0.0
0nnmoymg2glj5mgo8yfeprup,11,3,67,5,2,2,md,0.0,1.0,20.499,1,0.0
0nnmoymg2glj5mgo8yfeprup,12,3,52,5,1,3,md,0.0,1.0,27.516,1,0.0
0nnmoymg2glj5mgo8yfeprup,13,3,64,6,3,1,pd,0.0,1.0,23.667,1,0.0
0nnmoymg2glj5mgo8yfeprup,14,3,44,6,2,3,pd,0.0,1.0,25.864,1,0.0
0nnmoymg2glj5mgo8yfeprup,15,3,45,7,1,2,pd,0.0,1.0,17.977,1,0.0
0nnmoymg2glj5mgo8yfeprup,16,3,24,7,1,2,pd,0.0,1.0,14.837,1,0.0
0o92lwkkod5ficj2jyqn0f60,1,3,22,2,2,2,pd,0.0,1.0,11.343,1,0.0
0o92lwkkod5ficj2jyqn0f60,2,3,25,2,1,3,md,0.0,1.0,6.47,1,0.0
0o92lwkkod5ficj2jyqn0f60,3,3,49,2,2,2,pd,0.0,1.0,5.768,1,0.0
0o92lwkkod5ficj2jyqn0f60,4,3,71,2,1,1,md,0.0,1.0,6.829,1,0.0
0o92lwkkod5ficj2jyqn0f60,5,3,13,3,2,2,pd,3.0,0.0,8.85,1,0.0
0o92lwkkod5ficj2jyqn0f60,6,3,27,3,1,2,md,1.0,0.0,6.825,1,0.0
0o92lwkkod5ficj2jyqn0f60,7,3,62,3,2,3,pd,0.0,1.0,4.952,1,0.0
0o92lwkkod5ficj2jyqn0f60,8,3,12,4,1,2,md,0.0,1.0,6.764,1,0.0
0o92lwkkod5ficj2jyqn0f60,9,3,40,4,2,2,pd,0.0,1.0,3.014,1,0.0
0o92lwkkod5ficj2jyqn0f60,10,3,79,4,1,3,md,3.0,0.0,5.533,1,0.0
0o92lwkkod5ficj2jyqn0f60,11,3,59,5,1,1,md,2.0,0.0,2.751,1,0.0
0o92lwkkod5ficj2jyqn0f60,12,3,80,4,2,3,pd,1.0,0.0,12.769,1,0.0
0o92lwkkod5ficj2jyqn0f60,13,3,75,6,1,2,md,2.0,0.0,2.116,1,0.0
0o92lwkkod5ficj2jyqn0f60,14,3,44,6,2,3,pd,0.0,1.0,0.94,1,0.0
0o92lwkkod5ficj2jyqn0f60,15,3,24,7,2,1,pd,2.0,0.0,1.123,1,0.0
0o92lwkkod5ficj2jyqn0f60,16,3,78,7,1,2,md,1.0,0.0,9.033,1,0.0
0oppzdo52gw7skmxzy5q6ci1,1,3,19,2,2,2,pd,0.0,1.0,9.58,1,0.0
0oppzdo52gw7skmxzy5q6ci1,2,3,28,2,1,3,pd,0.0,1.0,25.466,1,0.0
0oppzdo52gw7skmxzy5q6ci1,3,3,50,2,2,3,md,0.0,1.0,12.504,1,0.0
0oppzdo52gw7skmxzy5q6ci1,4,3,65,2,1,1,md,0.0,1.0,17.077,1,0.0
0oppzdo52gw7skmxzy5q6ci1,5,3,27,3,1,2,pd,0.0,1.0,23.171,1,0.0
0oppzdo52gw7skmxzy5q6ci1,6,3,15,3,2,1,pd,3.0,0.0,29.342,1,0.0
0oppzdo52gw7skmxzy5q6ci1,7,3,12,4,1,2,md,0.0,1.0,28.017,1,0.0
0oppzdo52gw7skmxzy5q6ci1,8,3,69,3,2,1,pd,0.0,1.0,15.411,1,0.0
0oppzdo52gw7skmxzy5q6ci1,9,3,60,4,1,2,md,0.0,1.0,29.316,1,0.0
0oppzdo52gw7skmxzy5q6ci1,10,3,53,4,2,3,md,3.0,0.0,28.624,1,0.0
0oppzdo52gw7skmxzy5q6ci1,11,3,80,4,2,3,md,2.0,0.0,16.29,1,0.0
0oppzdo52gw7skmxzy5q6ci1,12,3,74,5,1,1,pd,0.0,1.0,20.109,1,0.0
0oppzdo52gw7skmxzy5q6ci1,13,3,75,6,1,2,pd,2.0,0.0,22.363,1,0.0
0oppzdo52gw7skmxzy5q6ci1,14,3,44,6,2,3,md,1.0,0.0,27.786,1,0.0
0oppzdo52gw7skmxzy5q6ci1,15,3,35,8,1,1,md,2.0,0.0,17.697,1,0.0
0oppzdo52gw7skmxzy5q6ci1,16,3,21,7,2,1,pd,1.0,0.0,27.676,1,0.0
0pcccc08djqwblcaa0vi67g3,1,3,47,2,1,1,pd,2.0,0.0,29.74,1,0.0
0pcccc08djqwblcaa0vi67g3,2,3,20,2,2,3,md,1.0,0.0,22.972,1,0.0
0pcccc08djqwblcaa0vi67g3,3,3,70,2,1,3,md,3.0,0.0,27.254,1,0.0
0pcccc08djqwblcaa0vi67g3,4,3,51,2,2,1,md,0.0,1.0,18.877,1,0.0
0pcccc08djqwblcaa0vi67g3,5,3,31,3,1,3,pd,0.0,1.0,25.551,1,0.0
0pcccc08djqwblcaa0vi67g3,6,3,18,3,2,1,md,0.0,1.0,27.583,1,0.0
0pcccc08djqwblcaa0vi67g3,7,3,16,4,1,3,pd,0.0,1.0,21.01,1,0.0
0pcccc08djqwblcaa0vi67g3,8,3,58,3,2,2,md,1.0,0.0,28.308,1,0.0
0pcccc08djqwblcaa0vi67g3,9,3,23,4,2,3,pd,0.0,1.0,11.174,1,0.0
0pcccc08djqwblcaa0vi67g3,10,3,72,4,1,2,pd,0.0,1.0,25.555,1,0.0
0pcccc08djqwblcaa0vi67g3,11,3,80,4,2,3,pd,0.0,1.0,18.636,1,0.0
0pcccc08djqwblcaa0vi67g3,12,3,59,5,1,1,pd,2.0,0.0,10.627,1,0.0
0pcccc08djqwblcaa0vi67g3,13,3,36,6,2,1,pd,0.0,1.0,12.888,1,0.0
0pcccc08djqwblcaa0vi67g3,14,3,75,6,1,2,pd,2.0,0.0,20.057,1,0.0
0pcccc08djqwblcaa0vi67g3,15,3,24,7,2,1,md,2.0,0.0,17.707,1,0.0
0pcccc08djqwblcaa0vi67g3,16,3,66,8,1,2,pd,1.0,0.0,18.455,1,0.0
0ppzryi0yvn8rzf45d469rfr,1,3,39,2,2,1,md,0.0,1.0,26.126,1,0.0
0ppzryi0yvn8rzf45d469rfr,2,3,22,2,1,3,pd,0.0,1.0,14.901,1,0.0
0ppzryi0yvn8rzf45d469rfr,3,3,61,2,1,3,pd,0.0,1.0,24.54,1,0.0
0ppzryi0yvn8rzf45d469rfr,4,3,10,3,2,2,md,0.0,1.0,11.712,1,0.0
0ppzryi0yvn8rzf45d469rfr,5,3,18,3,1,2,pd,0.0,1.0,19.373,1,0.0
0ppzryi0yvn8rzf45d469rfr,6,3,31,3,2,2,md,0.0,1.0,23.514,1,0.0
0ppzryi0yvn8rzf45d469rfr,7,3,56,3,1,1,pd,0.0,1.0,20.216,1,0.0
0ppzryi0yvn8rzf45d469rfr,8,3,16,4,2,2,md,0.0,1.0,10.548,1,0.0
0ppzryi0yvn8rzf45d469rfr,9,3,23,4,1,1,pd,0.0,1.0,11.259,1,0.0
0ppzryi0yvn8rzf45d469rfr,10,3,79,4,2,2,md,2.0,0.0,28.403,1,0.0
0ppzryi0yvn8rzf45d469rfr,11,3,14,5,1,1,pd,3.0,0.0,13.987,1,0.0
0ppzryi0yvn8rzf45d469rfr,12,3,67,5,2,2,md,1.0,0.0,17.127,1,0.0
0ppzryi0yvn8rzf45d469rfr,13,3,46,6,1,3,pd,0.0,1.0,9.241,1,0.0
0ppzryi0yvn8rzf45d469rfr,14,3,55,6,2,2,md,0.0,1.0,25.01,1,0.0
0ppzryi0yvn8rzf45d469rfr,15,3,45,7,2,1,md,0.0,1.0,15.411,1,0.0
0ppzryi0yvn8rzf45d469rfr,16,3,24,7,1,2,pd,2.0,0.0,12.338,1,0.0
0q9kik5fwix8xvf50jzwrbv5,1,3,39,2,1,2,pd,0.0,1.0,16.007,1,0.0
0q9kik5fwix8xvf50jzwrbv5,2,3,22,2,2,2,md,2.0,0.0,13.235,1,0.0
0q9kik5fwix8xvf50jzwrbv5,3,3,70,2,1,3,pd,0.0,1.0,9.693,1,0.0
0q9kik5fwix8xvf50jzwrbv5,4,3,61,2,2,2,md,0.0,1.0,17.036,1,0.0
0q9kik5fwix8xvf50jzwrbv5,5,3,34,3,1,3,pd,0.0,1.0,21.224,1,0.0
0q9kik5fwix8xvf50jzwrbv5,6,3,11,3,2,3,md,1.0,0.0,27.766,1,0.0
0q9kik5fwix8xvf50jzwrbv5,7,3,69,3,2,1,md,0.0,1.0,11.287,1,0.0
0q9kik5fwix8xvf50jzwrbv5,8,3,12,4,1,2,pd,1.0,0.0,23.564,1,0.0
0q9kik5fwix8xvf50jzwrbv5,9,3,40,4,2,2,md,2.0,0.0,27.698,1,0.0
0q9kik5fwix8xvf50jzwrbv5,10,3,60,4,1,2,pd,3.0,0.0,25.613,1,0.0
0q9kik5fwix8xvf50jzwrbv5,11,3,26,5,2,3,md,2.0,0.0,27.188,1,0.0
0q9kik5fwix8xvf50jzwrbv5,12,3,59,5,1,1,pd,0.0,1.0,13.612,1,0.0
0q9kik5fwix8xvf50jzwrbv5,13,3,44,6,2,3,md,3.0,0.0,26.173,1,0.0
0q9kik5fwix8xvf50jzwrbv5,14,3,75,6,1,2,pd,0.0,1.0,18.269,1,0.0
0q9kik5fwix8xvf50jzwrbv5,15,3,35,8,1,1,pd,0.0,1.0,16.181,1,0.0
0q9kik5fwix8xvf50jzwrbv5,16,3,24,7,2,1,md,0.0,1.0,23.505,1,0.0
0r0cd6op09ots3rqd7i4u3qi,1,3,19,2,3,1,pd,0.0,1.0,3.848,1,0.0
0r0cd6op09ots3rqd7i4u3qi,2,3,39,2,3,3,md,0.0,1.0,13.425,1,0.0
0r0cd6op09ots3rqd7i4u3qi,3,3,61,2,3,1,pd,2.0,0.0,9.403,1,0.0
0r0cd6op09ots3rqd7i4u3qi,4,3,70,2,3,1,pd,0.0,1.0,7.953,1,0.0
0r0cd6op09ots3rqd7i4u3qi,5,3,18,3,3,3,md,0.0,1.0,18.497,1,0.0
0r0cd6op09ots3rqd7i4u3qi,6,3,27,3,3,3,pd,0.0,1.0,19.714,1,0.0
0r0cd6op09ots3rqd7i4u3qi,7,3,77,3,3,2,md,0.0,1.0,14.442,1,0.0
0r0cd6op09ots3rqd7i4u3qi,8,3,69,3,3,3,pd,0.0,1.0,10.346,1,0.0
0r0cd6op09ots3rqd7i4u3qi,9,3,42,4,3,3,pd,0.0,1.0,8.538,1,0.0
0r0cd6op09ots3rqd7i4u3qi,10,3,72,4,3,3,pd,0.0,1.0,11.203,1,0.0
0r0cd6op09ots3rqd7i4u3qi,11,3,67,5,3,1,md,0.0,1.0,10.194,1,0.0
0r0cd6op09ots3rqd7i4u3qi,12,3,14,5,3,2,pd,1.0,0.0,25.859,1,0.0
0r0cd6op09ots3rqd7i4u3qi,13,3,46,6,3,1,md,3.0,0.0,12.05,1,0.0
0r0cd6op09ots3rqd7i4u3qi,14,3,54,6,3,3,pd,0.0,1.0,13.556,1,0.0
0r0cd6op09ots3rqd7i4u3qi,15,3,24,7,3,3,pd,0.0,1.0,15.37,1,0.0
0r0cd6op09ots3rqd7i4u3qi,16,3,78,7,3,3,pd,1.0,0.0,22.114,1,0.0
0rx0bm63tj47dgu5hqgmxmco,1,3,47,2,2,3,md,2.0,0.0,29.153,1,0.0
0rx0bm63tj47dgu5hqgmxmco,2,3,6,2,1,2,md,0.0,1.0,12.825,1,0.0
0rx0bm63tj47dgu5hqgmxmco,3,3,49,2,1,3,md,0.0,1.0,10.863,1,0.0
0rx0bm63tj47dgu5hqgmxmco,4,3,70,2,2,2,md,1.0,0.0,3.679,1,0.0
0rx0bm63tj47dgu5hqgmxmco,5,3,11,3,1,1,pd,0.0,1.0,4.244,1,0.0
0rx0bm63tj47dgu5hqgmxmco,6,3,34,3,2,2,md,0.0,1.0,5.587,1,0.0
0rx0bm63tj47dgu5hqgmxmco,7,3,17,4,2,3,md,3.0,0.0,5.913,1,0.0
0rx0bm63tj47dgu5hqgmxmco,8,3,62,3,1,1,pd,0.0,1.0,6.006,1,0.0
0rx0bm63tj47dgu5hqgmxmco,9,3,72,4,2,1,md,2.0,0.0,5.951,1,0.0
0rx0bm63tj47dgu5hqgmxmco,10,3,42,4,1,2,pd,0.0,1.0,1.702,1,0.0
0rx0bm63tj47dgu5hqgmxmco,11,3,26,5,1,1,pd,2.0,0.0,2.135,1,0.0
0rx0bm63tj47dgu5hqgmxmco,12,3,59,5,2,3,md,1.0,0.0,3.064,1,0.0
0rx0bm63tj47dgu5hqgmxmco,13,3,75,6,2,1,md,3.0,0.0,1.79,1,0.0
0rx0bm63tj47dgu5hqgmxmco,14,3,76,5,1,3,md,0.0,1.0,2.15,1,0.0
0rx0bm63tj47dgu5hqgmxmco,15,3,45,7,2,1,md,3.0,0.0,4.469,1,0.0
0rx0bm63tj47dgu5hqgmxmco,16,3,21,7,1,2,md,1.0,0.0,6.145,1,0.0
0sj1lawlpszd1lz6vql6z3wg,1,3,28,2,2,2,md,0.0,1.0,8.311,1,0.0
0sj1lawlpszd1lz6vql6z3wg,2,3,20,2,1,1,pd,0.0,1.0,3.874,1,0.0
0sj1lawlpszd1lz6vql6z3wg,3,3,61,2,1,3,pd,0.0,1.0,8.19,1,0.0
0sj1lawlpszd1lz6vql6z3wg,4,3,71,2,2,3,md,0.0,1.0,4.636,1,0.0
0sj1lawlpszd1lz6vql6z3wg,5,3,13,3,1,3,pd,0.0,1.0,23.483,1,0.0
0sj1lawlpszd1lz6vql6z3wg,6,3,31,3,2,2,md,0.0,1.0,15.605,1,0.0
0sj1lawlpszd1lz6vql6z3wg,7,3,58,3,1,3,pd,0.0,1.0,6.466,1,0.0
0sj1lawlpszd1lz6vql6z3wg,8,3,17,4,2,3,md,0.0,1.0,21.209,1,0.0
0sj1lawlpszd1lz6vql6z3wg,9,3,53,4,1,1,pd,3.0,0.0,21.385,1,0.0
0sj1lawlpszd1lz6vql6z3wg,10,3,73,4,2,2,md,0.0,1.0,17.454,1,0.0
0sj1lawlpszd1lz6vql6z3wg,11,3,26,5,1,1,pd,0.0,1.0,20.914,1,0.0
0sj1lawlpszd1lz6vql6z3wg,12,3,59,5,2,3,md,2.0,0.0,10.949,1,0.0
0sj1lawlpszd1lz6vql6z3wg,13,3,64,6,2,2,md,0.0,1.0,20.286,1,0.0
0sj1lawlpszd1lz6vql6z3wg,14,3,76,5,1,3,pd,0.0,1.0,13.668,1,0.0
0sj1lawlpszd1lz6vql6z3wg,15,3,21,7,1,2,pd,1.0,0.0,19.034,1,0.0
0sj1lawlpszd1lz6vql6z3wg,16,3,35,8,2,3,md,3.0,0.0,19.427,1,0.0
0twyxryrq8iiomdpp48krw8k,1,3,22,2,2,2,pd,0.0,1.0,20.922,1,0.0
0twyxryrq8iiomdpp48krw8k,2,3,47,2,1,1,md,2.0,0.0,28.508,1,0.0
0twyxryrq8iiomdpp48krw8k,3,3,49,2,2,2,md,0.0,1.0,17.964,1,0.0
0twyxryrq8iiomdpp48krw8k,4,3,71,2,1,1,pd,0.0,1.0,12.153,1,0.0
0twyxryrq8iiomdpp48krw8k,5,3,11,3,2,3,md,0.0,1.0,29.505,1,0.0
0twyxryrq8iiomdpp48krw8k,6,3,37,3,1,3,pd,0.0,1.0,29.389,1,0.0
0twyxryrq8iiomdpp48krw8k,7,3,17,4,1,1,md,2.0,0.0,28.84,1,0.0
0twyxryrq8iiomdpp48krw8k,8,3,62,3,2,3,pd,0.0,1.0,15.053,1,0.0
0twyxryrq8iiomdpp48krw8k,9,3,42,4,2,1,pd,0.0,1.0,15.502,1,0.0
0twyxryrq8iiomdpp48krw8k,10,3,79,4,1,3,pd,0.0,1.0,11.366,1,0.0
0twyxryrq8iiomdpp48krw8k,11,3,14,5,2,3,md,2.0,0.0,23.837,1,0.0
0twyxryrq8iiomdpp48krw8k,12,3,67,5,1,3,md,0.0,1.0,17.547,1,0.0
