name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[359]	-0.893	0.00301	0.495	-1.71	-0.891	-0.07	27148.0	68.6	1.0
theta[360]	0.117	0.00345	0.535	-0.747	0.112	1.02	24034.0	60.7	1.0
theta[361]	-0.361	0.00304	0.492	-1.17	-0.365	0.454	26170.0	66.1	1.0
theta[362]	-0.908	0.00289	0.481	-1.69	-0.913	-0.114	27596.0	69.7	1.0
theta[363]	-0.895	0.00317	0.5	-1.73	-0.886	-0.0908	24843.0	62.8	1.0
theta[364]	0.156	0.00316	0.513	-0.679	0.15	1.0	26301.0	66.4	1.0
theta[365]	0.86	0.00366	0.541	-0.00879	0.85	1.78	21881.0	55.3	1.0
theta[366]	1.04	0.00359	0.574	0.129	1.03	2.03	25561.0	64.6	1.0
theta[367]	0.708	0.00362	0.551	-0.172	0.688	1.64	23209.0	58.6	1.0
theta[368]	-1.33	0.00315	0.501	-2.16	-1.33	-0.509	25254.0	63.8	1.0
theta[369]	-0.068	0.00341	0.556	-0.98	-0.0762	0.851	26618.0	67.2	1.0
theta[370]	-0.0505	0.00307	0.49	-0.847	-0.058	0.757	25442.0	64.3	1.0
theta[371]	-0.771	0.00307	0.506	-1.59	-0.774	0.07	27081.0	68.4	1.0
theta[372]	-1.42	0.00338	0.542	-2.33	-1.41	-0.567	25767.0	65.1	1.0
theta[373]	0.555	0.00347	0.56	-0.346	0.544	1.49	26039.0	65.8	1.0
theta[374]	0.664	0.00333	0.545	-0.209	0.647	1.59	26721.0	67.5	1.0
theta[375]	-1.22	0.00322	0.489	-2.04	-1.22	-0.431	23076.0	58.3	1.0
theta[376]	0.178	0.00327	0.53	-0.686	0.175	1.05	26262.0	66.3	1.0
theta[377]	-1.45	0.0034	0.526	-2.34	-1.44	-0.613	24015.0	60.7	1.0
theta[378]	1.01	0.00368	0.581	0.0915	0.997	2.0	24870.0	62.8	1.0
theta[379]	-1.32	0.00306	0.489	-2.14	-1.31	-0.515	25515.0	64.5	1.0
theta[380]	-1.33	0.00325	0.494	-2.16	-1.33	-0.526	23081.0	58.3	1.0
theta[381]	-0.223	0.00319	0.5	-1.03	-0.225	0.605	24611.0	62.2	1.0
theta[382]	1.52	0.00401	0.602	0.56	1.5	2.55	22557.0	57.0	1.0
theta[383]	-0.12	0.00319	0.486	-0.909	-0.119	0.683	23272.0	58.8	1.0
theta[384]	-0.761	0.00321	0.489	-1.56	-0.754	0.0355	23173.0	58.5	1.0
theta[385]	0.607	0.0034	0.544	-0.266	0.593	1.54	25530.0	64.5	1.0
theta[386]	0.0086	0.00326	0.503	-0.814	0.000937	0.862	23798.0	60.1	1.0
theta[387]	0.426	0.00353	0.53	-0.428	0.418	1.32	22511.0	56.9	1.0
theta[388]	-0.166	0.00311	0.494	-0.971	-0.169	0.651	25269.0	63.8	1.0
theta[389]	0.305	0.00344	0.544	-0.578	0.295	1.21	25021.0	63.2	1.0
theta[390]	0.033	0.00343	0.534	-0.82	0.0252	0.91	24160.0	61.0	1.0
theta[391]	0.88	0.00359	0.578	-0.0405	0.861	1.84	25850.0	65.3	1.0
theta[392]	0.199	0.00325	0.53	-0.664	0.192	1.08	26675.0	67.4	1.0
theta[393]	-1.56	0.00322	0.51	-2.43	-1.55	-0.742	25098.0	63.4	1.0
theta[394]	0.955	0.00398	0.567	0.0531	0.934	1.91	20270.0	51.2	1.0
theta[395]	-0.0495	0.00324	0.5	-0.865	-0.0533	0.783	23886.0	60.3	1.0
