subject,trial,item,dimension,test_form,shape_set,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
rle0gtd7x7k6zahs3mjyd3iy,12,26,5,1,1,0,1.0,0.0,0.3566,0.6493355620363719,0.04012839398380892,0.2099984587071483,-0.472165948048497,-9.605913277956766,0.15310139969663966,0.14443091546944192
rle0gtd7x7k6zahs3mjyd3iy,13,54,6,2,1,0,3.0,0.0,0.3597,0.6415149448147801,0.042906545112153596,0.2099984587071483,-0.487052466597957,-9.605913277956766,0.15987197980633994,0.14443091546944192
rle0gtd7x7k6zahs3mjyd3iy,14,36,6,1,2,0,3.0,0.0,0.4179,0.5819709389235006,0.05408710780941949,0.2099984587071483,-0.5957220435728701,-9.605913277956766,0.20655216697609252,0.14443091546944192
rle0gtd7x7k6zahs3mjyd3iy,15,66,8,2,1,1,0.0,1.0,0.7419,0.7433150069613255,0.02138818419901198,0.2099984587071483,-0.31808783609759494,-9.605913277956766,0.01748167923803897,0.14443091546944192
rle0gtd7x7k6zahs3mjyd3iy,16,30,7,1,2,0,0.0,1.0,0.6208,0.6248802851775651,0.043585403763262386,0.2099984587071483,-0.5139901059012768,-9.605913277956766,0.17101286990145176,0.14443091546944192
rn4ce5rvcc9sw4dtu3f79o6r,1,47,2,2,3,1,3.0,0.0,0.3719,0.6300553245820685,0.04540642834506557,0.2197471415914721,-0.5075919728849669,-9.826297145661492,0.08552034469146678,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,2,20,2,1,1,0,0.0,1.0,0.879,0.8787390746852844,0.005613837293210979,0.2197471415914721,-0.13489255658558896,-9.826297145661492,0.14112244421044035,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,3,51,2,1,2,0,0.0,1.0,0.8058,0.8020642063840464,0.013850918584805185,0.2197471415914721,-0.23446084964560754,-9.826297145661492,0.097039914059329,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,4,71,2,2,3,1,2.0,0.0,0.7646,0.23453429351468835,0.196518138686765,0.2197471415914721,-1.647252970368653,-9.826297145661492,0.15842986602109865,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,5,27,3,2,1,1,0.0,1.0,0.6857,0.6871962045475047,0.031730749236195205,0.2197471415914721,-0.40699753602963895,-9.826297145661492,0.02418755301144422,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,6,13,3,1,3,1,2.0,0.0,0.6599,0.34264439187008155,0.13866577978062183,0.2197471415914721,-1.2103131791787618,-9.826297145661492,0.08898983584217098,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,7,12,4,2,1,1,0.0,1.0,0.5059,0.4966051695761535,0.07751030184088312,0.2197471415914721,-0.7777907911247439,-9.826297145661492,0.08924247802030712,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,8,58,3,1,3,1,0.0,1.0,0.8171,0.8189365673782953,0.011402495703163942,0.2197471415914721,-0.2111793844865364,-9.826297145661492,0.027866736443224835,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,10,53,4,1,1,1,2.0,0.0,0.649,0.3505330536944925,0.1321186068197403,0.2197471415914721,-1.18087718995565,-9.826297145661492,0.11059644865581636,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,11,52,5,1,3,0,3.0,0.0,0.2779,0.7225348799099376,0.02667766096270091,0.2197471415914721,-0.3518325612998865,-9.826297145661492,0.20238483556501058,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,12,63,5,2,1,1,0.0,1.0,0.5346,0.5251312252920426,0.06869353638580857,0.2197471415914721,-0.7130846610841832,-9.826297145661492,0.11065095991911912,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,13,44,6,1,1,1,0.0,1.0,0.4526,0.4484953745741567,0.09276630834591432,0.2197471415914721,-0.8949890589098466,-9.826297145661492,0.16681821368556093,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,14,75,6,2,1,1,3.0,0.0,0.4455,0.5526577600520239,0.06432521974365753,0.2197471415914721,-0.6577680197890974,-9.826297145661492,0.16130549080976792,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,15,29,7,1,1,0,0.0,1.0,0.5897,0.5866260454864202,0.054048808731346154,0.2197471415914721,-0.5876130749025457,-9.826297145661492,0.04348557109292578,0.11433751155401788
rn4ce5rvcc9sw4dtu3f79o6r,16,66,8,2,1,1,0.0,1.0,0.7514,0.7452472165813129,0.02116880064850254,0.2197471415914721,-0.3152948206786732,-9.826297145661492,0.20997023213547772,0.11433751155401788
rngtcz4xoxlj1oh3tqv6rbcb,1,25,2,1,3,1,0.0,1.0,0.8164,0.8187836599905152,0.012084993609556668,0.3466522358987342,-0.21205647781872905,-13.845364771801101,0.1336081977848919,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,2,6,2,2,1,1,0.0,1.0,0.82,0.8245774926361695,0.011025908958202938,0.3466522358987342,-0.20394272931577362,-13.845364771801101,0.06157185954785768,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,3,50,2,2,3,0,2.0,0.0,0.6019,0.40440214774338956,0.11038966801666152,0.3466522358987342,-1.0162907797041818,-13.845364771801101,0.056081993033004054,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,4,65,2,1,1,1,0.0,1.0,0.7794,0.7754901520401634,0.016320509111698637,0.3466522358987342,-0.27062539282581355,-13.845364771801101,-0.0024828518419034717,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,5,15,3,2,1,0,0.0,1.0,0.5421,0.5377707754370659,0.06664255204720466,0.3466522358987342,-0.6872179009739394,-13.845364771801101,-0.026442848709563323,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,6,27,3,1,2,1,2.0,0.0,0.62,0.3787421180735166,0.12283138530792945,0.3466522358987342,-1.0942418137988916,-13.845364771801101,0.009303885400738898,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,7,69,3,2,1,0,2.0,0.0,0.6519,0.3534841101673507,0.13408572640877153,0.3466522358987342,-1.1746684882385736,-13.845364771801101,0.08032690980116124,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,8,16,4,1,3,0,0.0,1.0,0.4981,0.4940503516467077,0.08251835558049563,0.3466522358987342,-0.7878653489931899,-13.845364771801101,0.12188168370332368,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,9,53,4,2,3,1,0.0,1.0,0.4829,0.4891528782869329,0.07990533910038938,0.3466522358987342,-0.7953408339025252,-13.845364771801101,0.051799832490247555,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,10,73,4,1,3,0,1.0,0.0,0.3958,0.6051257650637685,0.0494971669009128,0.3466522358987342,-0.5521044578926926,-13.845364771801101,0.08389054215422022,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,11,67,5,1,3,1,2.0,0.0,0.7626,0.23778281701524853,0.18678334077484732,0.3466522358987342,-1.6237078731878825,-13.845364771801101,0.047014308369368596,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,12,80,4,2,3,1,2.0,0.0,0.3849,0.613057946728974,0.047029872832866575,0.3466522358987342,-0.5366263061881646,-13.845364771801101,0.07971620757908578,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,13,44,6,2,3,0,0.0,1.0,0.1075,0.11003087601630347,0.2434290377595642,0.3466522358987342,-2.4500926421806746,-13.845364771801101,0.009870964359771885,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,14,54,6,1,2,1,2.0,0.0,0.2589,0.739289697981201,0.022619504846159967,0.3466522358987342,-0.32479388855634994,-13.845364771801101,0.10032887405407269,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,15,29,7,2,3,0,0.0,1.0,0.3753,0.3716559788420037,0.11608838344109144,0.3466522358987342,-1.1061383969453118,-13.845364771801101,0.14955236448640413,0.32514037953131647
rngtcz4xoxlj1oh3tqv6rbcb,16,45,7,1,2,1,2.0,0.0,0.6739,0.333238978580545,0.14043434429696502,0.3466522358987342,-1.2397503296674053,-13.845364771801101,0.028611297565410906,0.32514037953131647
rpafgw64orpqobcjs41ippsh,1,20,2,1,1,1,1.0,0.0,0.7601,0.23919496155790906,0.18727442157267016,0.31818129316343563,-1.618015233112395,-12.590018111856285,0.09826690275711526,0.20603822988844472
rpafgw64orpqobcjs41ippsh,2,28,2,2,2,0,2.0,0.0,0.4732,0.5230737949185361,0.0723625024515102,0.31818129316343563,-0.7206980564003285,-12.590018111856285,0.019960601283598337,0.20603822988844472
rpafgw64orpqobcjs41ippsh,3,51,2,1,2,1,1.0,0.0,0.6619,0.33742724580911293,0.14626256281543412,0.31818129316343563,-1.233216842279715,-12.590018111856285,0.029073400549105566,0.20603822988844472
rpafgw64orpqobcjs41ippsh,4,70,2,2,2,0,0.0,1.0,0.7904,0.7900571108756581,0.017423941882425756,0.31818129316343563,-0.2531637600418879,-12.590018111856285,0.2603295052362734,0.20603822988844472
rpafgw64orpqobcjs41ippsh,5,18,3,1,2,0,3.0,0.0,0.3373,0.6582376540357898,0.03740592897414557,0.31818129316343563,-0.45577868256605747,-12.590018111856285,0.047820957768379135,0.20603822988844472
rpafgw64orpqobcjs41ippsh,6,27,3,2,1,0,3.0,0.0,0.28,0.7178669945525996,0.025747771682276037,0.31818129316343563,-0.3573039829384683,-12.590018111856285,-0.03260107906782845,0.20603822988844472
rpafgw64orpqobcjs41ippsh,7,12,4,2,1,1,1.0,0.0,0.2801,0.7174793253437733,0.025390003933516463,0.31818129316343563,-0.35749679119427036,-12.590018111856285,0.02796858127146553,0.20603822988844472
rpafgw64orpqobcjs41ippsh,8,62,3,1,1,0,0.0,1.0,0.8333,0.8355886182173318,0.012533027370591006,0.31818129316343563,-0.19221157061066307,-12.590018111856285,0.12805918975410274,0.20603822988844472
rpafgw64orpqobcjs41ippsh,9,42,4,1,2,0,0.0,1.0,0.2148,0.2129032308713564,0.19085025411051237,0.31818129316343563,-1.7384730820803078,-12.590018111856285,0.168489663786848,0.20603822988844472
rpafgw64orpqobcjs41ippsh,10,60,4,2,1,0,2.0,0.0,0.2598,0.7391108042510207,0.021997364955029557,0.31818129316343563,-0.32438644028582964,-12.590018111856285,0.05589774488673449,0.20603822988844472
rpafgw64orpqobcjs41ippsh,11,80,4,1,1,1,0.0,1.0,0.4344,0.4331782219618891,0.09868130598357742,0.31818129316343563,-0.9357886917877334,-12.590018111856285,0.11948345245162176,0.20603822988844472
rpafgw64orpqobcjs41ippsh,12,63,5,2,1,0,2.0,0.0,0.1432,0.8571056189384506,0.007132168836290966,0.31818129316343563,-0.16133852494676937,-12.590018111856285,0.026690082823423153,0.20603822988844472
rpafgw64orpqobcjs41ippsh,13,44,6,1,1,1,0.0,1.0,0.2385,0.24455603899294912,0.17467915120157507,0.31818129316343563,-1.5836116463206427,-12.590018111856285,0.12180458717342729,0.20603822988844472
rpafgw64orpqobcjs41ippsh,14,55,6,2,2,1,2.0,0.0,0.6729,0.327695665546,0.14968267277688563,0.31818129316343563,-1.2656521859621837,-12.590018111856285,0.11625044196888959,0.20603822988844472
rpafgw64orpqobcjs41ippsh,15,66,8,2,1,0,2.0,0.0,0.3978,0.6033903070214804,0.052065056802573534,0.31818129316343563,-0.5574928011110565,-12.590018111856285,0.04067217351760945,0.20603822988844472
rpafgw64orpqobcjs41ippsh,16,29,7,1,1,0,0.0,1.0,0.366,0.36215590043721196,0.1246374787284117,0.31818129316343563,-1.1407698770317207,-12.590018111856285,0.04303449161672757,0.20603822988844472
rrbsr9blf9a5qrata36xbmsi,1,20,2,1,1,1,0.0,1.0,0.9732,0.9690325611981209,0.0004308885619230364,0.15990365428510145,-0.031888035696487904,-5.394817924636692,0.014624820510235115,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,2,47,2,2,3,0,1.0,0.0,0.5512,0.44688837383383123,0.1232304295804383,0.15990365428510145,-0.9300822441085081,-5.394817924636692,0.21538751768566938,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,3,65,2,2,3,0,0.0,1.0,0.8949,0.8909687674057514,0.004805153662859475,0.15990365428510145,-0.12025855855358536,-5.394817924636692,0.0801138587881005,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,4,51,2,1,2,1,0.0,1.0,0.9485,0.9496865486095863,0.0011423263060515866,0.15990365428510145,-0.05276636778632238,-5.394817924636692,0.12437045868238117,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,5,18,3,1,2,1,0.0,1.0,0.9371,0.9384663864698534,0.0017558093636990005,0.15990365428510145,-0.06526565447367716,-5.394817924636692,0.027929378605209915,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,6,37,3,2,2,0,2.0,0.0,0.711,0.28704191807325874,0.19681341517617287,0.15990365428510145,-1.4459668720712031,-5.394817924636692,0.18298156395312865,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,7,17,4,2,3,0,0.0,1.0,0.7052,0.7060977318017737,0.03238510532641028,0.15990365428510145,-0.3804982931451164,-5.394817924636692,0.05488763843720959,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,8,58,3,1,3,1,0.0,1.0,0.9449,0.9452600516932461,0.001252518606458676,0.15990365428510145,-0.057548216287189646,-5.394817924636692,0.018874034725623847,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,9,79,4,2,2,0,0.0,1.0,0.6229,0.6157841936460178,0.05866439561039364,0.15990365428510145,-0.5438407889416244,-5.394817924636692,0.07520984362834549,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,10,53,4,1,1,1,0.0,1.0,0.8729,0.8738587670024497,0.006341755620635055,0.15990365428510145,-0.14118963641853988,-5.394817924636692,0.11674813222846235,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,11,26,5,1,1,1,0.0,1.0,0.8377,0.8326532284117826,0.011000953992283761,0.15990365428510145,-0.1941665175241276,-5.394817924636692,0.009520592922705292,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,12,74,5,2,3,0,0.0,1.0,0.6805,0.6832230110211339,0.03869712174733332,0.15990365428510145,-0.4197788111407128,-5.394817924636692,-0.03301294858537511,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,13,64,6,2,2,0,0.0,1.0,0.7579,0.7652744503647225,0.021375576863218473,0.15990365428510145,-0.2889625680876122,-5.394817924636692,0.045166721963958885,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,14,44,6,1,1,1,0.0,1.0,0.7474,0.7504657907145975,0.024085808306732626,0.15990365428510145,-0.31123928035096426,-5.394817924636692,0.012462596397442958,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,15,21,7,1,2,1,0.0,1.0,0.7929,0.7832899423838217,0.018476417400484918,0.15990365428510145,-0.26278841540928255,-5.394817924636692,0.0740250690891088,0.19330631725992986
rrbsr9blf9a5qrata36xbmsi,16,78,7,2,1,0,0.0,1.0,0.7594,0.7581919653226807,0.02245648985042742,0.15990365428510145,-0.299355793265212,-5.394817924636692,0.09600930876483275,0.19330631725992986
rrqt9p0r469obqcaba2xmt4i,1,20,2,2,3,0,0.0,1.0,0.9016,0.9006709551822795,0.003997797836761232,0.21693680219695813,-0.10861896855600683,-9.112455288137905,0.026915628742912954,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,2,47,2,1,1,1,0.0,1.0,0.7319,0.735167837938104,0.024508220185772898,0.21693680219695813,-0.33226468221612215,-9.112455288137905,0.18808538122727697,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,3,49,2,2,2,1,0.0,1.0,0.9733,0.9737114214657934,0.0003489926820869973,0.21693680219695813,-0.026989367873637704,-9.112455288137905,0.029505497654719662,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,4,70,2,1,3,0,0.0,1.0,0.9424,0.9409356901109722,0.0015776309349510291,0.21693680219695813,-0.06245970751458252,-9.112455288137905,0.14264933287035836,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,5,27,3,1,2,1,2.0,0.0,0.8887,0.11326228244592451,0.29518801725863175,0.21693680219695813,-2.4742364043615517,-9.112455288137905,0.20187694036122572,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,6,13,3,2,2,0,1.0,0.0,0.8158,0.1875913488017847,0.22997486255640365,0.21693680219695813,-1.9053386686031715,-9.112455288137905,0.24197500399006416,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,7,17,4,1,1,1,0.0,1.0,0.8785,0.8761834343650471,0.0056772795208096275,0.21693680219695813,-0.13786787350882435,-9.112455288137905,0.10319549871933323,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,8,56,3,2,3,1,0.0,1.0,0.8197,0.8246924651039224,0.011654005737453198,0.21693680219695813,-0.2044323314544627,-9.112455288137905,0.08821716108141775,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,9,23,4,2,3,0,0.0,1.0,0.8325,0.8295708435846675,0.011185342034623206,0.21693680219695813,-0.1980807097480355,-9.112455288137905,0.1864928939498398,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,10,73,4,1,3,0,0.0,1.0,0.7533,0.7547181303450802,0.02254841067003253,0.21693680219695813,-0.30411604886878507,-9.112455288137905,0.24286457453282168,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,11,59,5,1,1,1,0.0,1.0,0.6771,0.6733097915359614,0.037959608625688826,0.21693680219695813,-0.43371810492998364,-9.112455288137905,0.0928047975512526,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,12,26,5,2,3,0,2.0,0.0,0.4464,0.551927088398418,0.07845519128146793,0.21693680219695813,-0.6736729062920563,-9.112455288137905,0.20538689099684337,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,13,36,6,2,1,0,0.0,1.0,0.7177,0.7187663183125066,0.028494335413719988,0.21693680219695813,-0.3588405221563864,-9.112455288137905,0.11027773470314124,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,14,54,6,1,2,0,0.0,1.0,0.3563,0.36067310359267574,0.14949893048014848,0.21693680219695813,-1.1696453403527638,-9.112455288137905,0.17640729253959786,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,15,29,7,2,3,0,0.0,1.0,0.7341,0.7361394020779765,0.025224246772210728,0.21693680219695813,-0.33167428770476093,-9.112455288137905,0.12451236279627574,0.2759672265449393
rrqt9p0r469obqcaba2xmt4i,16,78,7,1,2,0,0.0,1.0,0.5974,0.5945024576040588,0.060949540852759006,0.21693680219695813,-0.5813622599815833,-9.112455288137905,0.06412558626884032,0.2759672265449393
ru1g7mm0li93b0a5kgy7iwle,1,47,2,2,3,0,0.0,1.0,0.4648,0.4658699788763539,0.10170993994510874,0.17872790030581,-0.8660555069897828,-7.577546395302845,0.22623995363286925,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,2,6,2,1,2,1,0.0,1.0,0.901,0.9018612167168675,0.0039738890348601594,0.17872790030581,-0.10727357182264541,-7.577546395302845,0.034346341159085886,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,3,65,2,2,3,0,1.0,0.0,0.8524,0.14885709726056442,0.2611418520535517,0.17872790030581,-2.1666089626912655,-7.577546395302845,0.14674928511851465,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,4,51,2,1,2,1,0.0,1.0,0.9295,0.9293261706587939,0.0021005299844420065,0.17872790030581,-0.07539789368576422,-7.577546395302845,0.0721472316082893,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,5,34,3,2,2,0,0.0,1.0,0.7286,0.728806368309878,0.02694276228654914,0.17872790030581,-0.3434012776057713,-7.577546395302845,0.10259594938566137,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,6,18,3,1,2,1,0.0,1.0,0.9175,0.9141467172315546,0.0030630223468462807,0.17872790030581,-0.09283028213611288,-7.577546395302845,0.051164361358407066,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,7,69,3,1,2,1,0.0,1.0,0.9505,0.9513355320570352,0.0011695786996878158,0.17872790030581,-0.051059046442860634,-7.577546395302845,0.24219853267438218,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,8,16,4,2,2,0,0.0,1.0,0.904,0.9007270531620024,0.004067549831111575,0.17872790030581,-0.10862619227100545,-7.577546395302845,0.08634766000876676,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,9,40,4,1,3,1,0.0,1.0,0.8293,0.8259386714774275,0.011480408511544806,0.17872790030581,-0.20274995325391387,-7.577546395302845,0.2074620517474925,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,10,60,4,2,1,0,0.0,1.0,0.6955,0.6971892214355099,0.03335066869910525,0.17872790030581,-0.3942001015991785,-7.577546395302845,0.12864761417332865,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,11,59,5,2,3,0,2.0,0.0,0.3503,0.653269102385033,0.04853931531059857,0.17872790030581,-0.47484188261467253,-7.577546395302845,0.21477210977501765,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,12,14,5,1,1,1,0.0,1.0,0.8081,0.8081833590411642,0.013419550572296789,0.17872790030581,-0.2264231849788434,-7.577546395302845,0.10405775994747375,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,13,64,6,2,2,0,2.0,0.0,0.6939,0.30343590186997044,0.1763386504586842,0.17872790030581,-1.369986526205409,-7.577546395302845,0.1376935384915986,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,14,44,6,1,1,1,0.0,1.0,0.6769,0.6792179422595004,0.036400102444240835,0.17872790030581,-0.4233298618836656,-7.577546395302845,0.006258291499822004,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,15,24,7,1,2,1,0.0,1.0,0.6237,0.6137072702506478,0.05799432788852306,0.17872790030581,-0.5466730762325014,-7.577546395302845,0.2095880675229157,0.16673832977360742
ru1g7mm0li93b0a5kgy7iwle,16,66,8,2,1,0,0.0,1.0,0.8135,0.8102353134737166,0.013887378224939448,0.17872790030581,-0.22436040797181,-7.577546395302845,0.07860892744811393,0.16673832977360742
ruux14z041igslwqa3r6kbtj,1,47,2,1,1,1,0.0,1.0,0.691,0.6866554315679669,0.03370529940163132,0.16644198502121818,-0.40979589559264085,-7.372472172647257,0.09002785563730609,0.25096261491487126
ruux14z041igslwqa3r6kbtj,2,6,2,2,1,1,0.0,1.0,0.9479,0.9477828152850903,0.0011237366081937542,0.16644198502121818,-0.05475422446933109,-7.372472172647257,0.04450371148194933,0.25096261491487126
ruux14z041igslwqa3r6kbtj,3,71,2,1,1,1,0.0,1.0,0.9251,0.9260611475851338,0.0022619478938668935,0.16644198502121818,-0.07907927215126165,-7.372472172647257,0.1044433973212741,0.25096261491487126
ruux14z041igslwqa3r6kbtj,4,61,2,2,2,1,0.0,1.0,0.9134,0.9173552411423447,0.0029934612320608373,0.16644198502121818,-0.0892574227091032,-7.372472172647257,0.02905570757357728,0.25096261491487126
ruux14z041igslwqa3r6kbtj,5,27,3,1,2,0,3.0,0.0,0.7353,0.2683277447284765,0.19956302267162704,0.16644198502121818,-1.5168094547661983,-7.372472172647257,0.1226179475247469,0.25096261491487126
ruux14z041igslwqa3r6kbtj,6,13,3,2,2,0,0.0,1.0,0.7682,0.7727000452008241,0.0186741777238002,0.16644198502121818,-0.27659646098365087,-7.372472172647257,0.05502770322482249,0.25096261491487126
ruux14z041igslwqa3r6kbtj,7,62,3,2,3,0,0.0,1.0,0.9552,0.9553067473907828,0.0010210453440997898,0.16644198502121818,-0.04674470802060604,-7.372472172647257,0.14260854242459198,0.25096261491487126
ruux14z041igslwqa3r6kbtj,8,77,3,1,1,1,0.0,1.0,0.915,0.9127906714314453,0.00308800546744268,0.16644198502121818,-0.094340751224669,-7.372472172647257,0.10894941851699248,0.25096261491487126
ruux14z041igslwqa3r6kbtj,9,72,4,1,2,0,0.0,1.0,0.5882,0.5946765258385823,0.058176110442702426,0.16644198502121818,-0.578290883592766,-7.372472172647257,0.20085627435432873,0.25096261491487126
ruux14z041igslwqa3r6kbtj,10,42,4,2,1,0,0.0,1.0,0.7732,0.77104848227968,0.019817364419223087,0.16644198502121818,-0.2799159931814277,-7.372472172647257,0.17160205276233126,0.25096261491487126
ruux14z041igslwqa3r6kbtj,11,80,4,2,3,1,0.0,1.0,0.6956,0.7012897060130976,0.032197988523562565,0.16644198502121818,-0.3871813116807523,-7.372472172647257,0.006162921504284486,0.25096261491487126
ruux14z041igslwqa3r6kbtj,12,59,5,1,1,1,0.0,1.0,0.6264,0.619498349517938,0.05031265994799466,0.16644198502121818,-0.5294094283445929,-7.372472172647257,0.12371419524218512,0.25096261491487126
ruux14z041igslwqa3r6kbtj,13,76,5,2,2,0,0.0,1.0,0.6908,0.6817399300014673,0.035876303079678845,0.16644198502121818,-0.41914032043544047,-7.372472172647257,0.059075844866012014,0.25096261491487126
ruux14z041igslwqa3r6kbtj,14,75,6,1,2,1,0.0,1.0,0.7947,0.7913632327809224,0.016367721696205543,0.16644198502121818,-0.25042545868687505,-7.372472172647257,0.11746928822766592,0.25096261491487126
ruux14z041igslwqa3r6kbtj,15,21,7,2,1,0,3.0,0.0,0.686,0.3126694788512918,0.17321899581238598,0.16644198502121818,-1.3373488900908228,-7.372472172647257,0.14190597596340238,0.25096261491487126
ruux14z041igslwqa3r6kbtj,16,66,8,1,2,0,2.0,0.0,0.6166,0.3917234612821497,0.13661527556307884,0.16644198502121818,-1.0754625090599763,-7.372472172647257,0.15860095727956453,0.25096261491487126
rwlzg8kcsaqou0ewatmlh92p,1,47,2,1,1,1,0.0,1.0,0.2423,0.23729856007822656,0.17725243750181605,0.25710335225262115,-1.6160709466908312,-11.136261537553143,0.07042942668435206,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,2,6,2,2,1,0,3.0,0.0,0.5693,0.42823020792195765,0.11460131547884378,0.25710335225262115,-0.9630844028097378,-11.136261537553143,0.08589562441328162,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,3,71,2,1,1,1,2.0,0.0,0.6304,0.3649049015928582,0.13132310343093567,0.25710335225262115,-1.1397620564305306,-11.136261537553143,0.035839396083338936,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,4,50,2,2,3,0,2.0,0.0,0.4424,0.5601776758758259,0.06254155697846286,0.25710335225262115,-0.6423120491385514,-11.136261537553143,0.009413732255779881,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,5,13,3,2,2,0,3.0,0.0,0.3188,0.6730623082358542,0.03341457878453785,0.25710335225262115,-0.42944598503586207,-11.136261537553143,0.039614001216267104,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,6,31,3,1,3,1,0.0,1.0,0.4689,0.4718887475189796,0.09171874494606745,0.25710335225262115,-0.8432731828531299,-11.136261537553143,0.02555265010018986,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,7,58,3,2,2,0,1.0,0.0,0.424,0.5745168495184299,0.057429037235792194,0.25710335225262115,-0.6119296500648854,-11.136261537553143,0.13120890376494782,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,8,17,4,1,1,1,0.0,1.0,0.436,0.4401328446677755,0.09720341475737977,0.25710335225262115,-0.9184383569791414,-11.136261537553143,0.035821161760752035,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,9,40,4,2,2,0,3.0,0.0,0.2228,0.7648462949956274,0.01786493025844675,0.25710335225262115,-0.28600880525034,-11.136261537553143,0.14371347007964713,0.1795616615111555
rwlzg8kcsaqou0ewatmlh92p,10,60,4,1,2,1,1.0,0.0,0.3529,0.6440439502583979,0.042291465921566934,0.25710335225262115,-0.48252180593946825,-11.136261537553143,0.17438817249864808,0.1795616615111555
