subject,age,gender,block,trial,testform,item,dimension,distractor,puzzle,accuracy,rt
686995,26,Female,2,64,2,71,2,paired,71_clockwork3_single__102102001101_shape_set_4_T.jpeg,1,0.546
686995,26,Female,2,65,2,1,2,paired,1_single__101010001010_shape_set_20_T.jpeg,1,4.4270000000000005
686995,26,Female,2,66,2,68,1,paired,68_single__100100001000_shape_set_4_T.jpeg,0,1.095
686995,26,Female,2,67,2,69,3,paired,69_clockwork3_single__122212121022_shape_set_17_T.jpeg,0,0.713
686995,26,Female,2,68,2,45,7,minimal,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_17_T.jpeg,0,1.959
686995,26,Female,2,69,2,65,2,minimal,65_double__0200020012221222_shape_set_4_T.jpeg,1,1.12
686995,26,Female,2,70,2,66,8,paired,66_grid_triple__110211101201112000000200020012110100000001001012_shape_set_17_T.jpeg,0,0.771
686995,26,Female,2,71,2,53,4,minimal,53_flower_double__1001010002001212112201000200020010200100_shape_set_4_T.jpeg,1,0.719
686995,26,Female,2,72,2,42,4,paired,42_double__1111101211021120_shape_set_17_T.jpeg,0,1.34
686995,26,Female,2,73,2,80,4,minimal,80_triple__010002001121020012221221_shape_set_4_T.jpeg,0,0.412
686995,26,Female,2,74,2,44,6,paired,44_triple__120211201211000011101212_shape_set_4_T.jpeg,1,0.59
686995,26,Female,2,75,2,43,1,minimal,43_flower_double__0000010000000200020001000100000012200000_shape_set_20_T.jpeg,0,0.5660000000000001
686995,26,Female,2,76,2,49,2,minimal,49_clockwork3_single__010011221121_shape_set_20_T.jpeg,0,0.857
686995,26,Female,2,77,2,51,2,paired,51_double__0100102201001012_shape_set_17_T.jpeg,0,0.676
686995,26,Female,2,78,2,41,1,paired,41_single__112012110000_shape_set_4_T.jpeg,0,3.472
686995,26,Female,2,79,2,50,2,minimal,50_clockwork3_single__122200001022_shape_set_4_T.jpeg,0,1.039
686995,26,Female,2,80,2,40,4,minimal,40_grid_double__02000000010011100200020010211111_shape_set_20_T.jpeg,0,0.626
686999,24,Female,1,1,3,12,4,paired,12_double__1212102211111221_shape_set_4_T.jpeg,0,9.324
686999,24,Female,1,2,3,34,3,paired,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,0,5.2090000000000005
686999,24,Female,1,3,3,33,1,paired,33_single__000010221212_shape_set_4_T.jpeg,0,5.67
686999,24,Female,1,4,3,20,2,paired,20_double__1221010010220000_shape_set_20_T.jpeg,0,12.873
686999,24,Female,1,5,3,13,3,minimal,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,0,13.773
686999,24,Female,1,6,3,32,1,minimal,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,0,7.268
686999,24,Female,1,7,3,21,7,minimal,21_triple__100111201112121010221202_shape_set_4_T.jpeg,1,21.004
686999,24,Female,1,8,3,23,4,minimal,23_grid_single__1110120212111121_shape_set_20_T.jpeg,1,8.540000000000001
686999,24,Female,1,9,3,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,0,13.941
686999,24,Female,1,10,3,9,1,paired,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,1,4.68
686999,24,Female,1,11,3,19,2,paired,19_single__101112201212_shape_set_17_T.jpeg,0,5.587
686999,24,Female,1,12,3,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,1,7.489
686999,24,Female,1,13,3,30,7,minimal,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,1,22.927
686999,24,Female,1,14,3,10,3,paired,10_triple__000012221120010002000000_shape_set_17_T.jpeg,0,6.13
686999,24,Female,1,15,3,11,3,minimal,11_grid_single__1220111101001121_shape_set_20_T.jpeg,0,11.81
686999,24,Female,1,16,3,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,0,14.031
686999,24,Female,1,17,3,18,3,paired,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,0,27.321
686999,24,Female,1,18,3,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,0,9.744
686999,24,Female,1,19,3,7,1,minimal,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,1,5.651
686999,24,Female,1,20,3,22,2,paired,22_single__112212211220_shape_set_17_T.jpeg,1,8.724
686999,24,Female,1,21,3,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,0,18.356
686999,24,Female,1,22,3,14,5,minimal,14_triple__112110100000000010021222_shape_set_20_T.jpeg,0,17.273
686999,24,Female,1,23,3,5,1,paired,5_grid_single__0000000010200000_shape_set_20_T.jpeg,1,1.454
686999,24,Female,1,24,3,6,2,minimal,6_single__121210101222_shape_set_4_T.jpeg,1,11.859
686999,24,Female,1,25,3,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,1,8.814
686999,24,Female,1,26,3,25,2,minimal,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,1,23.398
686999,24,Female,1,27,3,15,3,paired,15_double__0000110211121011_shape_set_4_T.jpeg,0,27.103
686999,24,Female,1,28,3,17,4,paired,17_double__1222110111201012_shape_set_20_T.jpeg,1,18.167
686999,24,Female,1,29,3,4,1,minimal,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,1,2.507
686999,24,Female,1,30,3,37,3,paired,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,1,25.532
686999,24,Female,1,31,3,8,1,minimal,8_grid_single__0100000000001111_shape_set_20_T.jpeg,1,6.335
686999,24,Female,1,32,3,36,6,minimal,36_triple__111212011010112010220100_shape_set_4_T.jpeg,0,14.794
686999,24,Female,1,33,3,16,4,minimal,16_grid_single__1012121112021101_shape_set_17_T.jpeg,0,14.547
686999,24,Female,1,34,3,3,1,minimal,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,1,1.254
686999,24,Female,1,35,3,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,0,3.452
686999,24,Female,1,36,3,38,1,minimal,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,1,9.486
686999,24,Female,1,37,3,2,1,paired,2_double__0000020001001020_shape_set_20_T.jpeg,1,3.35
686999,24,Female,1,38,3,27,3,minimal,27_double__1020020012121122_shape_set_4_T.jpeg,1,2.664
686999,24,Female,1,39,3,1,2,paired,1_single__101010001010_shape_set_17_T.jpeg,1,1.621
687005,22,Male,2,1,3,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_4_T.jpeg,0,4.405
687005,22,Male,2,2,3,55,6,minimal,55_grid_double__12021120101202001210000012110100_shape_set_17_T.jpeg,1,8.034
687005,22,Male,2,3,3,13,3,paired,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,0,9.167
687005,22,Male,2,4,3,17,4,minimal,17_double__1222110111201012_shape_set_20_T.jpeg,0,9.136
687005,22,Male,2,5,3,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,0,6.672
687005,22,Male,2,6,3,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,0,7.36
687005,22,Male,2,7,3,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,1,8.789
687005,22,Male,2,8,3,38,1,paired,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,1,3.559
687005,22,Male,2,9,3,8,1,minimal,8_grid_single__0100000000001111_shape_set_20_T.jpeg,1,4.7620000000000005
687005,22,Male,2,10,3,9,1,paired,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,1,3.467
687005,22,Male,2,11,3,11,3,minimal,11_grid_single__1220111101001121_shape_set_20_T.jpeg,0,20.319
687005,22,Male,2,12,3,12,4,minimal,12_double__1212102211111221_shape_set_4_T.jpeg,0,7.619
687005,22,Male,2,13,3,22,2,paired,22_single__112212211220_shape_set_17_T.jpeg,1,5.595
687005,22,Male,2,14,3,7,1,minimal,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,1,3.471
687005,22,Male,2,15,3,15,3,paired,15_double__0000110211121011_shape_set_4_T.jpeg,0,13.219
687005,22,Male,2,16,3,16,4,paired,16_grid_single__1012121112021101_shape_set_17_T.jpeg,1,13.606
687005,22,Male,2,17,3,34,3,paired,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,0,7.493
687005,22,Male,2,18,3,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,0,6.007000000000001
687005,22,Male,2,19,3,19,2,minimal,19_single__101112201212_shape_set_17_T.jpeg,1,7.987
687005,22,Male,2,20,3,20,2,minimal,20_double__1221010010220000_shape_set_20_T.jpeg,0,8.705
687005,22,Male,2,21,3,21,7,minimal,21_triple__100111201112121010221202_shape_set_4_T.jpeg,0,13.809
687005,22,Male,2,22,3,39,2,paired,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,0,4.11
687005,22,Male,2,23,3,14,5,paired,14_triple__112110100000000010021222_shape_set_20_T.jpeg,0,15.117
687005,22,Male,2,24,3,27,3,minimal,27_double__1020020012121122_shape_set_4_T.jpeg,0,6.542
687005,22,Male,2,25,3,53,4,paired,53_flower_double__1001010002001212112201000200020010200100_shape_set_20_T.jpeg,0,5.132
687005,22,Male,2,26,3,51,2,minimal,51_double__0100102201001012_shape_set_4_T.jpeg,0,3.742
687005,22,Male,2,27,3,36,6,paired,36_triple__111212011010112010220100_shape_set_4_T.jpeg,0,2.26
687005,22,Male,2,28,3,10,3,minimal,10_triple__000012221120010002000000_shape_set_17_T.jpeg,0,10.295
687005,22,Male,2,29,3,26,5,minimal,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,0,12.344
687005,22,Male,2,30,3,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,0,15.33
687005,22,Male,2,31,3,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,0,7.144
687005,22,Male,2,32,3,32,1,paired,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,1,15.056
687005,22,Male,2,33,3,49,2,paired,49_clockwork3_single__010011221121_shape_set_17_T.jpeg,1,4.26
687005,22,Male,2,34,3,50,2,paired,50_clockwork3_single__122200001022_shape_set_20_T.jpeg,1,7.184
687005,22,Male,2,35,3,6,2,paired,6_single__121210101222_shape_set_4_T.jpeg,1,6.119
687005,22,Male,2,36,3,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,1,8.095
687005,22,Male,2,37,3,33,1,paired,33_single__000010221212_shape_set_4_T.jpeg,1,10.36
687005,22,Male,2,38,3,23,4,paired,23_grid_single__1110120212111121_shape_set_20_T.jpeg,1,15.808
687005,22,Male,2,39,3,1,2,minimal,1_single__101010001010_shape_set_17_T.jpeg,1,2.04
687005,22,Male,2,40,3,25,2,minimal,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,1,11.863
687005,22,Male,2,41,3,3,1,paired,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,1,2.14
687005,22,Male,2,42,3,5,1,paired,5_grid_single__0000000010200000_shape_set_20_T.jpeg,1,1.767
687005,22,Male,2,43,3,47,2,paired,47_flower_double__0100101200000200101102000000010001000100_shape_set_20_T.jpeg,0,6.595
687005,22,Male,2,44,3,52,5,paired,52_flower_single__12121202111010011122_shape_set_17_T.jpeg,0,2.031
687005,22,Male,2,45,3,2,1,minimal,2_double__0000020001001020_shape_set_20_T.jpeg,1,6.341
687005,22,Male,2,46,3,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_4_T.jpeg,0,5.468
687005,22,Male,2,47,3,24,7,paired,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,0,14.563
687005,22,Male,2,48,3,48,1,paired,48_flower_double__0100121102000000020002000100010000000000_shape_set_4_T.jpeg,1,6.032
687005,22,Male,2,49,3,4,1,paired,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,1,3.142
687005,22,Male,2,50,3,46,6,paired,46_triple__101112200200110212211001_shape_set_17_T.jpeg,0,10.616
687005,22,Male,2,51,3,41,1,minimal,41_single__112012110000_shape_set_20_T.jpeg,1,4.773
687005,22,Male,2,52,3,44,6,paired,44_triple__120211201211000011101212_shape_set_20_T.jpeg,0,4.674
687005,22,Male,2,53,3,43,1,paired,43_flower_double__0000010000000200020001000100000012200000_shape_set_17_T.jpeg,1,5.346
687005,22,Male,2,54,3,42,4,minimal,42_double__1111101211021120_shape_set_4_T.jpeg,0,6.803
687005,22,Male,2,55,3,40,4,minimal,40_grid_double__02000000010011100200020010211111_shape_set_17_T.jpeg,1,3.232
687058,20,Male,2,1,1,72,4,paired,72_double__1022111010121202_shape_set_20_T.jpeg,1,14.798
687058,20,Male,2,2,1,71,2,minimal,71_clockwork3_single__102102001101_shape_set_17_T.jpeg,1,4.3260000000000005
687058,20,Male,2,3,1,44,6,paired,44_triple__120211201211000011101212_shape_set_17_T.jpeg,0,2.82
687058,20,Male,2,4,1,53,4,minimal,53_flower_double__1001010002001212112201000200020010200100_shape_set_17_T.jpeg,0,1.248
687058,20,Male,2,5,1,68,1,paired,68_single__100100001000_shape_set_17_T.jpeg,1,1.524
687058,20,Male,2,6,1,69,3,paired,69_clockwork3_single__122212121022_shape_set_20_T.jpeg,1,7.142
687058,20,Male,2,7,1,70,2,minimal,70_grid_single__0000010012111110_shape_set_4_T.jpeg,1,4.518
687058,20,Male,2,8,1,50,2,paired,50_clockwork3_single__122200001022_shape_set_17_T.jpeg,1,4.357
687058,20,Male,2,9,1,51,2,minimal,51_double__0100102201001012_shape_set_20_T.jpeg,0,1.444
687058,20,Male,2,10,1,52,5,paired,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,1,9.545
687058,20,Male,2,11,1,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_20_T.jpeg,0,7.772
687058,20,Male,2,12,1,43,1,paired,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,0,1.588
687058,20,Male,2,13,1,75,6,paired,75_flower_double__0200110201001112100101000200101012201111_shape_set_20_T.jpeg,1,8.543000000000001
687058,20,Male,2,14,1,67,5,minimal,67_grid_double__12220000102110020000010012010100_shape_set_4_T.jpeg,0,5.307
687058,20,Male,2,15,1,23,4,minimal,23_grid_single__1110120212111121_shape_set_17_T.jpeg,1,9.409
687058,20,Male,2,16,1,1,2,minimal,1_single__101010001010_shape_set_4_T.jpeg,1,1.573
687058,20,Male,2,17,1,2,1,paired,2_double__0000020001001020_shape_set_17_T.jpeg,1,2.766
687058,20,Male,2,18,1,73,4,paired,73_grid_double__01000200111202000000122201001012_shape_set_4_T.jpeg,1,5.746
687058,20,Male,2,19,1,42,4,minimal,42_double__1111101211021120_shape_set_20_T.jpeg,0,16.052
687058,20,Male,2,20,1,3,1,paired,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,1,2.142
687058,20,Male,2,21,1,66,8,minimal,66_grid_triple__110211101201112000000200020012110100000001001012_shape_set_20_T.jpeg,0,4.34
687058,20,Male,2,22,1,65,2,paired,65_double__0200020012221222_shape_set_17_T.jpeg,0,4.288
687058,20,Male,2,23,1,64,6,minimal,64_grid_triple__000001001110020000000000112002001212010001001122_shape_set_4_T.jpeg,1,3.786
687058,20,Male,2,24,1,49,2,paired,49_clockwork3_single__010011221121_shape_set_4_T.jpeg,1,4.524
687058,20,Male,2,25,1,48,1,minimal,48_flower_double__0100121102000000020002000100010000000000_shape_set_20_T.jpeg,1,1.496
687058,20,Male,2,26,1,12,4,minimal,12_double__1212102211111221_shape_set_20_T.jpeg,0,20.625
687058,20,Male,2,27,1,13,3,minimal,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,0,3.127
687058,20,Male,2,28,1,55,6,paired,55_grid_double__12021120101202001210000012110100_shape_set_4_T.jpeg,0,1.283
687058,20,Male,2,29,1,17,4,minimal,17_double__1222110111201012_shape_set_17_T.jpeg,0,10.05
687058,20,Male,2,30,1,20,2,minimal,20_double__1221010010220000_shape_set_17_T.jpeg,1,0.665
687058,20,Male,2,31,1,21,7,paired,21_triple__100111201112121010221202_shape_set_20_T.jpeg,0,0.655
687058,20,Male,2,32,1,22,2,minimal,22_single__112212211220_shape_set_4_T.jpeg,0,0.868
687058,20,Male,2,33,1,62,3,paired,62_grid_triple__010000000000020000000100000012210000020000000100_shape_set_17_T.jpeg,0,4.067
687058,20,Male,2,34,1,63,5,minimal,63_triple__120211111021020000001010_shape_set_20_T.jpeg,0,1.735
687058,20,Male,2,35,1,24,7,paired,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,0,6.635
687058,20,Male,2,36,1,25,2,paired,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,1,5.376
687058,20,Male,2,37,1,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,0,4.615
687058,20,Male,2,38,1,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,1,1.356
687058,20,Male,2,39,1,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,1,13.477
687058,20,Male,2,40,1,74,5,paired,74_triple__100101001211112010120200_shape_set_17_T.jpeg,1,8.978
687058,20,Male,2,41,1,45,7,minimal,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,1,1.106
687058,20,Male,2,42,1,46,6,paired,46_triple__101112200200110212211001_shape_set_4_T.jpeg,0,1.405
687058,20,Male,2,43,1,47,2,paired,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,0,4.853
687058,20,Male,2,44,1,33,1,paired,33_single__000010221212_shape_set_20_T.jpeg,1,5.267
687058,20,Male,2,45,1,34,3,minimal,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,1,7.414000000000001
687058,20,Male,2,46,1,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,1,5.035
687058,20,Male,2,47,1,36,6,paired,36_triple__111212011010112010220100_shape_set_20_T.jpeg,1,14.927
687058,20,Male,2,48,1,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,1,16.588
687058,20,Male,2,49,1,38,1,minimal,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,1,2.759
687058,20,Male,2,50,1,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,1,3.503
687058,20,Male,2,51,1,40,4,paired,40_grid_double__02000000010011100200020010211111_shape_set_4_T.jpeg,0,6.401
687058,20,Male,2,52,1,19,2,minimal,19_single__101112201212_shape_set_4_T.jpeg,0,4.053
687058,20,Male,2,53,1,61,2,minimal,61_flower_double__1211010002000100020001001121010001000200_shape_set_4_T.jpeg,0,2.7960000000000003
687058,20,Male,2,54,1,8,1,minimal,8_grid_single__0100000000001111_shape_set_17_T.jpeg,1,2.9250000000000003
687058,20,Male,2,55,1,9,1,paired,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,0,5.006
687058,20,Male,2,56,1,10,3,minimal,10_triple__000012221120010002000000_shape_set_4_T.jpeg,1,8.797
687058,20,Male,2,57,1,11,3,paired,11_grid_single__1220111101001121_shape_set_17_T.jpeg,1,11.081
687058,20,Male,2,58,1,27,3,minimal,27_double__1020020012121122_shape_set_20_T.jpeg,0,20.011
687058,20,Male,2,59,1,14,5,paired,14_triple__112110100000000010021222_shape_set_17_T.jpeg,1,4.25
687058,20,Male,2,60,1,16,4,minimal,16_grid_single__1012121112021101_shape_set_4_T.jpeg,1,7.863
687058,20,Male,2,61,1,18,3,paired,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,1,1.541
687058,20,Male,2,62,1,41,1,minimal,41_single__112012110000_shape_set_17_T.jpeg,1,2.231
687058,20,Male,2,63,1,59,5,minimal,59_flower_single__11211110102010011122_shape_set_17_T.jpeg,0,2.537
687058,20,Male,2,64,1,32,1,minimal,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,0,1.763
687058,20,Male,2,65,1,4,1,minimal,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,1,2.583
687058,20,Male,2,66,1,15,3,paired,15_double__0000110211121011_shape_set_20_T.jpeg,0,3.527
687058,20,Male,2,67,1,6,2,paired,6_single__121210101222_shape_set_20_T.jpeg,1,6.934
687058,20,Male,2,68,1,57,1,paired,57_single__020011011121_shape_set_20_T.jpeg,1,4.994
687058,20,Male,2,69,1,5,1,paired,5_grid_single__0000000010200000_shape_set_17_T.jpeg,1,1.623
687058,20,Male,2,70,1,60,4,minimal,60_triple__111212220100010000001122_shape_set_20_T.jpeg,0,1.314
687058,20,Male,2,71,1,7,1,paired,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,1,3.5580000000000003
687058,20,Male,2,72,1,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,0,1.88
687058,20,Male,2,73,1,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,1,6.0600000000000005
687058,20,Male,2,74,1,56,3,minimal,56_grid_single__1001101200001122_shape_set_17_T.jpeg,1,1.895
687058,20,Male,2,75,1,58,3,minimal,58_clockwork3_single__102211221112_shape_set_4_T.jpeg,1,4.112
687095,23,Male,1,1,1,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,1,8.874
687095,23,Male,1,2,1,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,1,17.057
687095,23,Male,1,3,1,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,0,20.684
687095,23,Male,1,4,1,14,5,minimal,14_triple__112110100000000010021222_shape_set_17_T.jpeg,0,11.026
687095,23,Male,1,5,1,19,2,minimal,19_single__101112201212_shape_set_4_T.jpeg,0,10.774
687095,23,Male,1,6,1,21,7,paired,21_triple__100111201112121010221202_shape_set_20_T.jpeg,1,16.975
687095,23,Male,1,7,1,27,3,paired,27_double__1020020012121122_shape_set_20_T.jpeg,1,9.582
687095,23,Male,1,8,1,8,1,minimal,8_grid_single__0100000000001111_shape_set_17_T.jpeg,1,8.611
