name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
xi_pr[1,41]	-0.25	0.0073	0.47	-1.0	-0.23	0.49	4061.0	17.0	1.0
xi_pr[1,42]	-1.4	0.0081	0.5	-2.3	-1.4	-0.61	3854.0	16.0	1.0
xi_pr[1,43]	-0.51	0.0069	0.41	-1.2	-0.5	0.15	3623.0	15.0	1.0
xi_pr[1,44]	-0.51	0.0068	0.48	-1.3	-0.49	0.26	5074.0	21.0	1.0
xi_pr[1,45]	0.38	0.0071	0.46	-0.36	0.38	1.1	4124.0	17.0	1.0
xi_pr[1,46]	0.38	0.0067	0.49	-0.4	0.38	1.2	5242.0	22.0	1.0
xi_pr[1,47]	1.8	0.0082	0.52	0.94	1.8	2.7	4092.0	17.0	1.0
xi_pr[1,48]	0.2	0.0067	0.48	-0.6	0.2	0.97	5147.0	22.0	1.0
xi_pr[1,49]	0.57	0.0074	0.51	-0.26	0.56	1.4	4733.0	20.0	1.0
xi_pr[1,50]	-0.4	0.0074	0.52	-1.3	-0.38	0.43	5034.0	21.0	1.0
xi_pr[1,51]	0.12	0.0074	0.47	-0.65	0.13	0.9	4119.0	17.0	1.0
xi_pr[1,52]	1.0	0.0073	0.62	0.037	1.0	2.1	7301.0	31.0	1.0
xi_pr[1,53]	0.46	0.0078	0.62	-0.55	0.45	1.5	6448.0	27.0	1.0
xi_pr[1,54]	0.29	0.0083	0.63	-0.74	0.29	1.3	5725.0	24.0	1.0
xi_pr[1,55]	-0.28	0.0073	0.56	-1.2	-0.27	0.63	5900.0	25.0	1.0
xi_pr[1,56]	1.3	0.01	0.74	0.073	1.3	2.5	5364.0	23.0	1.0
xi_pr[1,57]	-0.066	0.0089	0.7	-1.2	-0.075	1.1	6249.0	26.0	1.0
xi_pr[1,58]	0.67	0.0083	0.66	-0.43	0.66	1.8	6474.0	27.0	1.0
xi_pr[1,59]	0.42	0.0088	0.71	-0.74	0.41	1.6	6524.0	28.0	1.0
xi_pr[1,60]	0.17	0.0087	0.69	-0.99	0.18	1.3	6256.0	26.0	1.0
xi_pr[1,61]	-1.5	0.0094	0.73	-2.7	-1.5	-0.36	6169.0	26.0	1.0
xi_pr[1,62]	-0.19	0.0077	0.57	-1.2	-0.18	0.76	5516.0	23.0	1.0
xi_pr[1,63]	-1.6	0.0078	0.63	-2.7	-1.6	-0.59	6568.0	28.0	1.0
xi_pr[1,64]	-1.3	0.0075	0.63	-2.4	-1.3	-0.32	7013.0	30.0	1.0
