subject	trial	dimension	stimulus	accuracy	Y_hat	Y_pred	WAIC
k1ifw77ij6huwmsv54ssahr2	7	5	52	0.0	0.4155	0.5717659086244269	-0.6327677616508045
k1ifw77ij6huwmsv54ssahr2	8	5	59	1.0	0.334	0.3347880762046061	-1.1609530214520494
k4021dlxnmkquyizv6gjbe8f	1	2	19	0.0	0.62975	0.3750846953749298	-1.1678400833016787
k4021dlxnmkquyizv6gjbe8f	2	2	20	0.0	0.60925	0.3859294989810029	-1.2121123276212904
k4021dlxnmkquyizv6gjbe8f	3	3	11	0.0	0.46775	0.5343491755314302	-0.7277690753903715
k4021dlxnmkquyizv6gjbe8f	4	3	18	1.0	0.55425	0.5522832356006673	-0.6504648219614045
k4021dlxnmkquyizv6gjbe8f	5	4	16	1.0	0.77775	0.7729973526674112	-0.3380598370600921
k4021dlxnmkquyizv6gjbe8f	6	4	17	1.0	0.449	0.44924064181405354	-0.8558639721835537
k4021dlxnmkquyizv6gjbe8f	7	5	14	0.0	0.34375	0.6636102248282607	-0.4272791367825445
k4021dlxnmkquyizv6gjbe8f	8	5	26	1.0	0.431	0.436424857766596	-0.8946510470428675
k5r8zyrt60gbiya0rqllldee	1	2	19	1.0	0.75675	0.7608221852274537	-0.30904044006483
k5r8zyrt60gbiya0rqllldee	2	2	20	1.0	0.7835	0.7779100250198892	-0.2993925334353782
k5r8zyrt60gbiya0rqllldee	3	3	15	0.0	0.52	0.47431498119835486	-0.8472337088375164
k5r8zyrt60gbiya0rqllldee	4	3	10	1.0	0.616	0.6237136233023468	-0.5495006885776831
k5r8zyrt60gbiya0rqllldee	5	4	12	0.0	0.43	0.5764753063434682	-0.6041941987779701
k5r8zyrt60gbiya0rqllldee	6	4	23	1.0	0.857	0.8621282789556262	-0.18133166904866796
k5r8zyrt60gbiya0rqllldee	7	5	52	0.0	0.3985	0.6095290838434678	-0.5261227142844779
k5r8zyrt60gbiya0rqllldee	8	5	59	0.0	0.3	0.6982850594518516	-0.36807895129712465
k8dbel0hjcn8mthghho5pclb	1	2	19	0.0	0.53725	0.46307455986667645	-0.874724965981221
k8dbel0hjcn8mthghho5pclb	2	2	20	0.0	0.509	0.4875649918360594	-0.859146103131115
k8dbel0hjcn8mthghho5pclb	3	3	11	0.0	0.38525	0.6098114764285949	-0.5348532514592013
k8dbel0hjcn8mthghho5pclb	4	3	18	0.0	0.47125	0.5236884325928559	-0.702617655440671
k8dbel0hjcn8mthghho5pclb	5	4	16	1.0	0.6495	0.6473821609113126	-0.5691788518085729
k8dbel0hjcn8mthghho5pclb	6	4	17	1.0	0.396	0.39479450138895406	-0.982229781256395
k8dbel0hjcn8mthghho5pclb	7	5	14	0.0	0.305	0.6972198319266958	-0.3673222509603045
k8dbel0hjcn8mthghho5pclb	8	5	26	0.0	0.386	0.6258037591882673	-0.49127836466366337
k9undyo19khqlh5022zgeubt	1	2	1	1.0	0.9795	0.9791930035464166	-0.02439038230994351
k9undyo19khqlh5022zgeubt	2	2	6	1.0	0.74325	0.7350315996833795	-0.34265121998197035
k9undyo19khqlh5022zgeubt	3	3	11	0.0	0.581	0.4097153365245488	-1.1610179250592378
k9undyo19khqlh5022zgeubt	4	3	18	1.0	0.66625	0.6596611976556649	-0.46498664261338996
k9undyo19khqlh5022zgeubt	5	4	12	0.0	0.407	0.5874713626783359	-0.5813363461133456
k9undyo19khqlh5022zgeubt	6	4	23	1.0	0.8465	0.8426151580970843	-0.21275336428850478
k9undyo19khqlh5022zgeubt	7	5	52	1.0	0.37425	0.38696508186824835	-1.0088760306469242
k9undyo19khqlh5022zgeubt	8	5	59	0.0	0.29375	0.7008740652453476	-0.36533424780882484
ke0bzw04mt5wiwciak9x8px5	1	2	19	1.0	0.7905	0.7737808780995451	-0.28699399402583603
ke0bzw04mt5wiwciak9x8px5	2	2	20	1.0	0.7875	0.7925133791200943	-0.27417856158133275
ke0bzw04mt5wiwciak9x8px5	3	3	15	0.0	0.54725	0.4617668897809324	-0.8833765024905058
ke0bzw04mt5wiwciak9x8px5	4	3	10	1.0	0.6225	0.6393913434063417	-0.5203284087764299
ke0bzw04mt5wiwciak9x8px5	5	4	16	1.0	0.91675	0.9141951133360726	-0.11060138240659075
ke0bzw04mt5wiwciak9x8px5	6	4	17	0.0	0.57225	0.4380440243711998	-0.9348003592184535
ke0bzw04mt5wiwciak9x8px5	7	5	14	0.0	0.4385	0.5652563547932578	-0.6501355575073019
ke0bzw04mt5wiwciak9x8px5	8	5	26	1.0	0.57125	0.5727751532973726	-0.6261728428648817
kfno018tzphxukrw3hznhl6b	1	2	19	0.0	0.44925	0.5499427792944794	-0.6558710816318685
kfno018tzphxukrw3hznhl6b	2	2	20	0.0	0.41825	0.5845871465499813	-0.5949757713346485
kfno018tzphxukrw3hznhl6b	3	3	11	0.0	0.3435	0.6679880027245341	-0.41918201170700364
kfno018tzphxukrw3hznhl6b	4	3	18	0.0	0.415	0.5907002293429515	-0.559203905016617
kfno018tzphxukrw3hznhl6b	5	4	16	0.0	0.48875	0.5100714996014598	-0.8948669008717612
kfno018tzphxukrw3hznhl6b	6	4	17	0.0	0.3565	0.6490336851194578	-0.4486490864031827
kfno018tzphxukrw3hznhl6b	7	5	52	1.0	0.2925	0.28467562027996474	-1.2711894623150393
kfno018tzphxukrw3hznhl6b	8	5	59	0.0	0.267	0.7417363017134619	-0.299106814844144
kltfud9cd9tg4sb4od1z8ib1	1	2	1	1.0	0.96925	0.9692212241236591	-0.035828170047205836
kltfud9cd9tg4sb4od1z8ib1	2	2	6	1.0	0.68875	0.690201182106675	-0.41274627037317774
kltfud9cd9tg4sb4od1z8ib1	3	3	15	0.0	0.45175	0.5317698033125536	-0.6991599474425003
kltfud9cd9tg4sb4od1z8ib1	4	3	10	0.0	0.526	0.46800787300129737	-0.9184463768583246
kltfud9cd9tg4sb4od1z8ib1	5	4	12	0.0	0.37575	0.6203407899635083	-0.5074811779530362
kltfud9cd9tg4sb4od1z8ib1	6	4	23	1.0	0.78925	0.7955833003057344	-0.2847428676043129
kltfud9cd9tg4sb4od1z8ib1	7	5	52	1.0	0.37275	0.358302954200774	-1.0737241873767849
kltfud9cd9tg4sb4od1z8ib1	8	5	59	0.0	0.293	0.7145827360134488	-0.3404645083790955
kne02r0ef01jtjaz8oegm4e2	1	2	1	1.0	0.9695	0.9671591824732624	-0.040729649269153
kne02r0ef01jtjaz8oegm4e2	2	2	6	1.0	0.69425	0.6970965375262612	-0.40788162045055887
kne02r0ef01jtjaz8oegm4e2	3	3	11	1.0	0.56	0.5502299065794056	-0.710931572987856
kne02r0ef01jtjaz8oegm4e2	4	3	18	1.0	0.62	0.6181731695125685	-0.541135137687556
kne02r0ef01jtjaz8oegm4e2	5	4	12	1.0	0.39275	0.39222721674906713	-1.0049978599837508
kne02r0ef01jtjaz8oegm4e2	6	4	23	0.0	0.76675	0.22693753673397754	-2.4460678709997623
kne02r0ef01jtjaz8oegm4e2	7	5	52	0.0	0.35425	0.6373883396909834	-0.4765382009538038
kne02r0ef01jtjaz8oegm4e2	8	5	59	0.0	0.287	0.7100821070483251	-0.34896926044390414
kueeomc1gdxng0g9wf80nmkh	1	2	19	1.0	0.7575	0.7612726306134343	-0.3033783059774766
kueeomc1gdxng0g9wf80nmkh	2	2	20	1.0	0.77775	0.7787040264502791	-0.29179281157748044
kueeomc1gdxng0g9wf80nmkh	3	3	15	1.0	0.5185	0.5290432263959183	-0.695883193682878
kueeomc1gdxng0g9wf80nmkh	4	3	10	0.0	0.60875	0.38915276555363665	-1.1839267340307784
kueeomc1gdxng0g9wf80nmkh	5	4	12	0.0	0.4155	0.5794924694362742	-0.5922639330766016
kueeomc1gdxng0g9wf80nmkh	6	4	23	1.0	0.87	0.8653638290663473	-0.17043849620849705
kueeomc1gdxng0g9wf80nmkh	7	5	14	0.0	0.427	0.579553354026342	-0.6037563455263649
kueeomc1gdxng0g9wf80nmkh	8	5	26	1.0	0.565	0.5547737972516177	-0.6546931928810906
kv683zj2q4uxh23bzyw2i9nj	1	2	19	1.0	0.763	0.7653702627753548	-0.29893371443183087
kv683zj2q4uxh23bzyw2i9nj	2	2	20	1.0	0.784	0.7837657521530723	-0.2848107828258094
kv683zj2q4uxh23bzyw2i9nj	3	3	15	1.0	0.52175	0.5339787250171414	-0.6850631282928581
kv683zj2q4uxh23bzyw2i9nj	4	3	10	1.0	0.624	0.6284392097755929	-0.5361666497693364
kv683zj2q4uxh23bzyw2i9nj	5	4	16	1.0	0.915	0.909545301182873	-0.11542416387090695
kv683zj2q4uxh23bzyw2i9nj	6	4	17	0.0	0.54525	0.44753884249238973	-0.8985512697617823
kv683zj2q4uxh23bzyw2i9nj	7	5	14	0.0	0.43175	0.5753123336429506	-0.6165772350661441
kv683zj2q4uxh23bzyw2i9nj	8	5	26	0.0	0.556	0.44766799780393135	-0.9366022188694867
l0n6q3ifgz910fqxoi6vuds4	1	2	1	1.0	0.99725	0.9965474230380521	-0.003573473320570356
l0n6q3ifgz910fqxoi6vuds4	2	2	6	1.0	0.89575	0.8897164333521723	-0.1288958172886004
l0n6q3ifgz910fqxoi6vuds4	3	3	11	1.0	0.845	0.8530382580106873	-0.1941384421285308
l0n6q3ifgz910fqxoi6vuds4	4	3	18	1.0	0.84825	0.8481416047304567	-0.18632786530022996
l0n6q3ifgz910fqxoi6vuds4	5	4	12	1.0	0.64475	0.6548345673067852	-0.5057053690798027
l0n6q3ifgz910fqxoi6vuds4	6	4	23	1.0	0.96325	0.9645601188480603	-0.040445243948652426
l0n6q3ifgz910fqxoi6vuds4	7	5	52	1.0	0.616	0.6023900627122771	-0.5958193554636176
l0n6q3ifgz910fqxoi6vuds4	8	5	59	1.0	0.4525	0.47181643768023757	-0.8913241067911516
l9fw7uzr1yh5hc8sr6u2i9bq	1	2	19	1.0	0.879	0.8825134085748086	-0.13788182402996937
l9fw7uzr1yh5hc8sr6u2i9bq	2	2	20	1.0	0.9175	0.9087457481828342	-0.10783062094766899
l9fw7uzr1yh5hc8sr6u2i9bq	3	3	15	1.0	0.69825	0.6971519672216923	-0.4095427180712281
l9fw7uzr1yh5hc8sr6u2i9bq	4	3	10	1.0	0.8005	0.8049879351183585	-0.2547436016877789
l9fw7uzr1yh5hc8sr6u2i9bq	5	4	16	1.0	0.97125	0.9731525750796839	-0.030174257753226234
l9fw7uzr1yh5hc8sr6u2i9bq	6	4	17	1.0	0.706	0.7122222525570034	-0.3786221088426994
l9fw7uzr1yh5hc8sr6u2i9bq	7	5	52	1.0	0.52625	0.5386430337854476	-0.6963264844686358
l9fw7uzr1yh5hc8sr6u2i9bq	8	5	59	0.0	0.39725	0.6077432257690677	-0.5754656629514847
m4latujdqhb0fa9jlo0po324	1	2	1	1.0	0.9705	0.9689452178935751	-0.03550594022821012
m4latujdqhb0fa9jlo0po324	2	2	6	1.0	0.67975	0.6794970922659384	-0.4267722828586753
m4latujdqhb0fa9jlo0po324	3	3	11	0.0	0.52	0.48211252580346897	-0.8631068064299813
m4latujdqhb0fa9jlo0po324	4	3	18	1.0	0.60675	0.6001602881367121	-0.5604097605752338
m4latujdqhb0fa9jlo0po324	5	4	12	0.0	0.37225	0.6301429079826832	-0.483153150818772
m4latujdqhb0fa9jlo0po324	6	4	23	1.0	0.78425	0.7855269824891536	-0.29590577407941737
m4latujdqhb0fa9jlo0po324	7	5	14	0.0	0.36125	0.6365620414183861	-0.47846370668698235
m4latujdqhb0fa9jlo0po324	8	5	26	0.0	0.46525	0.5256169257128283	-0.7121044628735688
m8lnn9ww484u7daprzliwsms	1	2	1	1.0	0.99425	0.9933954104991307	-0.007053243124349585
m8lnn9ww484u7daprzliwsms	2	2	6	1.0	0.832	0.8371047371713263	-0.19520793330470085
m8lnn9ww484u7daprzliwsms	3	3	15	1.0	0.6585	0.6521600097402552	-0.48515909726953105
m8lnn9ww484u7daprzliwsms	4	3	10	1.0	0.75925	0.7581424668228975	-0.3300364476089198
m8lnn9ww484u7daprzliwsms	5	4	16	1.0	0.9545	0.9594772181052726	-0.04942910147004473
m8lnn9ww484u7daprzliwsms	6	4	17	1.0	0.671	0.6677944696774373	-0.45071142130210545
m8lnn9ww484u7daprzliwsms	7	5	14	0.0	0.5425	0.45424289757113984	-1.0176611656907664
m8lnn9ww484u7daprzliwsms	8	5	26	1.0	0.67625	0.6852556057260624	-0.4347801273520736
mnogoa63pdgk5mcbo4tjshqx	1	2	19	1.0	0.82375	0.8252425938957199	-0.21346328432816014
mnogoa63pdgk5mcbo4tjshqx	2	2	20	1.0	0.84625	0.8495551771217431	-0.189554909924239
mnogoa63pdgk5mcbo4tjshqx	3	3	15	0.0	0.598	0.40040259562768094	-1.0825732216339385
mnogoa63pdgk5mcbo4tjshqx	4	3	10	1.0	0.7225	0.7130044147569248	-0.3965382060288941
mnogoa63pdgk5mcbo4tjshqx	5	4	16	1.0	0.94825	0.9459614379000141	-0.06478619828038254
mnogoa63pdgk5mcbo4tjshqx	6	4	17	1.0	0.618	0.6263909421550438	-0.5175985524925819
mnogoa63pdgk5mcbo4tjshqx	7	5	52	0.0	0.4425	0.5554210846742301	-0.6542645135067164
mnogoa63pdgk5mcbo4tjshqx	8	5	59	1.0	0.34925	0.34064331416324817	-1.13827412319889
mo64hmd74j361z4s51gqpbq5	1	2	19	1.0	0.76225	0.7527627280958513	-0.31975391924692476
mo64hmd74j361z4s51gqpbq5	2	2	20	1.0	0.771	0.7685232466330953	-0.3125145128403703
mo64hmd74j361z4s51gqpbq5	3	3	11	0.0	0.613	0.39753715362611786	-1.1984311157560548
mo64hmd74j361z4s51gqpbq5	4	3	18	1.0	0.66625	0.6690385807275083	-0.4441789151638672
mo64hmd74j361z4s51gqpbq5	5	4	16	1.0	0.89675	0.8978195082124001	-0.13534234279746024
mo64hmd74j361z4s51gqpbq5	6	4	17	0.0	0.549	0.4559818026977507	-0.8878581825274972
mo64hmd74j361z4s51gqpbq5	7	5	52	1.0	0.39225	0.3916912083753431	-0.9972755979421024
mo64hmd74j361z4s51gqpbq5	8	5	59	0.0	0.29325	0.6983804181163457	-0.3690040694947489
n010u6xtj8uwo8ruehi3fz19	1	2	19	1.0	0.83425	0.8303895778666299	-0.20607112254723287
n010u6xtj8uwo8ruehi3fz19	2	2	20	1.0	0.86	0.8541607786077786	-0.18272168193188226
n010u6xtj8uwo8ruehi3fz19	3	3	15	0.0	0.591	0.39609665192727156	-1.080785711823822
n010u6xtj8uwo8ruehi3fz19	4	3	10	1.0	0.722	0.7209976206798999	-0.38238591441845493
n010u6xtj8uwo8ruehi3fz19	5	4	12	0.0	0.4845	0.5084570473597597	-0.7749135588876099
n010u6xtj8uwo8ruehi3fz19	6	4	23	1.0	0.92225	0.9185269423292015	-0.09818340369289956
n010u6xtj8uwo8ruehi3fz19	7	5	14	1.0	0.529	0.5178220452940516	-0.7524572445566283
n010u6xtj8uwo8ruehi3fz19	8	5	26	1.0	0.63375	0.6456216610473738	-0.4981300518403549
n2jg76vpczghdr0htoiuyq87	1	2	19	1.0	0.74225	0.736329970831191	-0.3437020986520952
n2jg76vpczghdr0htoiuyq87	2	2	20	1.0	0.74	0.7495553137756195	-0.33985011031284296
n2jg76vpczghdr0htoiuyq87	3	3	11	0.0	0.572	0.42001885561644425	-1.0719403721803276
n2jg76vpczghdr0htoiuyq87	4	3	18	1.0	0.64525	0.6510348383696819	-0.47152819905803955
n2jg76vpczghdr0htoiuyq87	5	4	12	0.0	0.40275	0.5970603063764848	-0.552578762088114
n2jg76vpczghdr0htoiuyq87	6	4	23	1.0	0.83725	0.8416057660959554	-0.207193940353405
n2jg76vpczghdr0htoiuyq87	7	5	52	0.0	0.37825	0.625674330236048	-0.49174526810635594
n2jg76vpczghdr0htoiuyq87	8	5	59	0.0	0.29025	0.7064449929432302	-0.3536174706886573
n4bmbnrp5quihkg03i2j2mbe	1	2	19	1.0	0.6785	0.6803438460445437	-0.4326767911820018
n4bmbnrp5quihkg03i2j2mbe	2	2	20	1.0	0.685	0.6843479258051148	-0.4444138044070312
n4bmbnrp5quihkg03i2j2mbe	3	3	15	0.0	0.45225	0.5462979141870128	-0.6510573069270325
n4bmbnrp5quihkg03i2j2mbe	4	3	10	0.0	0.52025	0.48479346944091656	-0.8483313065423812
n4bmbnrp5quihkg03i2j2mbe	5	4	16	1.0	0.84125	0.8345501902737426	-0.23384989260621522
n4bmbnrp5quihkg03i2j2mbe	6	4	17	0.0	0.48025	0.518895323016359	-0.7086693828890618
n4bmbnrp5quihkg03i2j2mbe	7	5	52	0.0	0.347	0.6545369452751612	-0.4381643102353874
n4bmbnrp5quihkg03i2j2mbe	8	5	59	0.0	0.284	0.7192679274000714	-0.3325199115314853
n5jmmm60g0laqqk7sark6dwq	1	2	19	1.0	0.84	0.8295842748674015	-0.20964529937439366
n5jmmm60g0laqqk7sark6dwq	2	2	20	1.0	0.858	0.8534504376838252	-0.1869247298631309
n5jmmm60g0laqqk7sark6dwq	3	3	15	0.0	0.60775	0.39403631270943784	-1.1198444579223035
n5jmmm60g0laqqk7sark6dwq	4	3	10	1.0	0.7065	0.7220342767552779	-0.38656280824152267
n5jmmm60g0laqqk7sark6dwq	5	4	12	1.0	0.508	0.505287593226129	-0.7655064661743566
n5jmmm60g0laqqk7sark6dwq	6	4	23	1.0	0.91675	0.9176970767999835	-0.09886982588468382
n5jmmm60g0laqqk7sark6dwq	7	5	52	0.0	0.4625	0.5479057663549739	-0.6761397622542221
n5jmmm60g0laqqk7sark6dwq	8	5	59	1.0	0.34725	0.34781200388417016	-1.125821794743556
n9t9dhsih2wqxyvss2s0flkz	1	2	19	1.0	0.80425	0.8056176329423613	-0.24358501958009174
n9t9dhsih2wqxyvss2s0flkz	2	2	20	1.0	0.8255	0.8263309609047614	-0.22474251586908045
n9t9dhsih2wqxyvss2s0flkz	3	3	11	0.0	0.6735	0.3251289609059565	-1.552738987635013
n9t9dhsih2wqxyvss2s0flkz	4	3	18	1.0	0.73325	0.7254053697444897	-0.3590009532136327
n9t9dhsih2wqxyvss2s0flkz	5	4	16	1.0	0.943	0.9327557330661491	-0.08609761400504536
n9t9dhsih2wqxyvss2s0flkz	6	4	17	1.0	0.598	0.6086785113844813	-0.550646090618468
n9t9dhsih2wqxyvss2s0flkz	7	5	52	1.0	0.434	0.4373714918777234	-0.900354693834779
n9t9dhsih2wqxyvss2s0flkz	8	5	59	0.0	0.3195	0.675082178057487	-0.41391175880072023
nfuyluc7usjl6icx8b9o3xn0	1	2	19	1.0	0.74925	0.7506639285398978	-0.3237223784992179
nfuyluc7usjl6icx8b9o3xn0	2	2	20	1.0	0.7765	0.7669573333288617	-0.3144434335678894
nfuyluc7usjl6icx8b9o3xn0	3	3	15	0.0	0.51525	0.48581464046802464	-0.8104878757941819
nfuyluc7usjl6icx8b9o3xn0	4	3	10	1.0	0.6215	0.6119428509956367	-0.5708696313731345
nfuyluc7usjl6icx8b9o3xn0	5	4	16	1.0	0.90225	0.896950281228048	-0.13629754366285451
nfuyluc7usjl6icx8b9o3xn0	6	4	17	0.0	0.53325	0.46150188938100295	-0.8586124317832282
nfuyluc7usjl6icx8b9o3xn0	7	5	52	0.0	0.376	0.6169725797059833	-0.5103452432013452
nfuyluc7usjl6icx8b9o3xn0	8	5	59	0.0	0.3015	0.701162776587669	-0.3629320664576822
nk8s4khwfbh5lp5a7i99tb1m	1	2	19	1.0	0.90625	0.9093135853510828	-0.10362391136073631
nk8s4khwfbh5lp5a7i99tb1m	2	2	20	1.0	0.92625	0.9332449934278176	-0.076509698337531
nk8s4khwfbh5lp5a7i99tb1m	3	3	15	1.0	0.74375	0.7439960411324082	-0.3367438245871589
nk8s4khwfbh5lp5a7i99tb1m	4	3	10	1.0	0.8575	0.8496039452081402	-0.18873577758607019
nk8s4khwfbh5lp5a7i99tb1m	5	4	16	1.0	0.986	0.9831547130597	-0.018145892120846874
nk8s4khwfbh5lp5a7i99tb1m	6	4	17	1.0	0.76675	0.7546470710932078	-0.31561140636875573
nk8s4khwfbh5lp5a7i99tb1m	7	5	14	1.0	0.672	0.6753709773395435	-0.4710018154158476
nk8s4khwfbh5lp5a7i99tb1m	8	5	26	1.0	0.77825	0.780403697318231	-0.28453598422675686
nl9o6qwgvf9xydryv86o98ot	1	2	1	1.0	0.98875	0.9890438822120631	-0.011755402074935023
nl9o6qwgvf9xydryv86o98ot	2	2	6	1.0	0.79875	0.8007720129442255	-0.24698795396710926
nl9o6qwgvf9xydryv86o98ot	3	3	11	1.0	0.70525	0.7058750105761723	-0.4219693465035702
nl9o6qwgvf9xydryv86o98ot	4	3	18	1.0	0.736	0.736053802306978	-0.3439327531028202
nl9o6qwgvf9xydryv86o98ot	5	4	16	1.0	0.93075	0.9381042785045705	-0.07836217095507161
nl9o6qwgvf9xydryv86o98ot	6	4	17	0.0	0.6025	0.38714319635446376	-1.1298457117687162
nl9o6qwgvf9xydryv86o98ot	7	5	52	1.0	0.44075	0.4485919971425553	-0.8774982902933081
nl9o6qwgvf9xydryv86o98ot	8	5	59	0.0	0.3375	0.6668676326210603	-0.43201494113953476
nqpcgnf33a2t327z5hwm4bfs	1	2	1	1.0	0.995	0.9937208663395545	-0.006633331715469452
nqpcgnf33a2t327z5hwm4bfs	2	2	6	1.0	0.8455	0.8495632371282481	-0.18143153045685942
nqpcgnf33a2t327z5hwm4bfs	3	3	15	1.0	0.6755	0.6775773638387994	-0.44967702028586565
nqpcgnf33a2t327z5hwm4bfs	4	3	10	1.0	0.7865	0.7819867514272262	-0.30025512346849303
nqpcgnf33a2t327z5hwm4bfs	5	4	12	1.0	0.56675	0.5718200141066899	-0.651044083520511
nqpcgnf33a2t327z5hwm4bfs	6	4	23	1.0	0.937	0.9393244262178344	-0.07541430120500961
nqpcgnf33a2t327z5hwm4bfs	7	5	52	0.0	0.52575	0.48899462224844276	-0.8655036389865256
nqpcgnf33a2t327z5hwm4bfs	8	5	59	1.0	0.386	0.39718882668696753	-1.0295187651250224
ntwcxhglf5m7chxycp10gy4b	1	2	1	1.0	0.977	0.976633292699945	-0.027167427513547074
ntwcxhglf5m7chxycp10gy4b	2	2	6	1.0	0.72225	0.7283990765230269	-0.354444740752235
ntwcxhglf5m7chxycp10gy4b	3	3	15	0.0	0.509	0.4931773437523046	-0.8182923955528305
ntwcxhglf5m7chxycp10gy4b	4	3	10	0.0	0.58725	0.4201447134146724	-1.1127532069559969
ntwcxhglf5m7chxycp10gy4b	5	4	12	1.0	0.4155	0.4132071681780412	-0.956044242580937
ntwcxhglf5m7chxycp10gy4b	6	4	23	1.0	0.836	0.8341529956490022	-0.2272157524610846
ntwcxhglf5m7chxycp10gy4b	7	5	52	1.0	0.37625	0.3839335223296441	-1.0169957022663947
ntwcxhglf5m7chxycp10gy4b	8	5	59	0.0	0.30825	0.7017916167905929	-0.3644737172334553
nwnm7jjlm7nnxxyzcci5o6kx	1	2	19	1.0	0.82675	0.8330407985426426	-0.20427917342599922
nwnm7jjlm7nnxxyzcci5o6kx	2	2	20	1.0	0.851	0.8586267818291958	-0.1768509278828368
nwnm7jjlm7nnxxyzcci5o6kx	3	3	15	1.0	0.63225	0.6184010685243879	-0.5363603222640683
nwnm7jjlm7nnxxyzcci5o6kx	4	3	10	1.0	0.72275	0.7263739754356902	-0.3760322337739367
nwnm7jjlm7nnxxyzcci5o6kx	5	4	12	0.0	0.50525	0.5014257559719629	-0.8003632025909146
nwnm7jjlm7nnxxyzcci5o6kx	6	4	23	1.0	0.92175	0.9215438884364364	-0.09576470072957075
nwnm7jjlm7nnxxyzcci5o6kx	7	5	52	0.0	0.4575	0.5432392086859114	-0.6874787843583037
nwnm7jjlm7nnxxyzcci5o6kx	8	5	59	1.0	0.35475	0.3463546022600411	-1.125416914734953
nynyg75n4le93u2h70uvtfvr	1	2	19	1.0	0.58225	0.5773816179395979	-0.6210281060144575
nynyg75n4le93u2h70uvtfvr	2	2	20	1.0	0.5515	0.5597466523903747	-0.6803594584348474
nynyg75n4le93u2h70uvtfvr	3	3	15	0.0	0.40925	0.6085793629259986	-0.5245267875109747
nynyg75n4le93u2h70uvtfvr	4	3	10	0.0	0.40425	0.5785066966415509	-0.6062372883364204
nynyg75n4le93u2h70uvtfvr	5	4	12	0.0	0.32375	0.6734004328944145	-0.40632572949622947
nynyg75n4le93u2h70uvtfvr	6	4	23	0.0	0.65425	0.35676839167754	-1.4734801718929036
nynyg75n4le93u2h70uvtfvr	7	5	52	0.0	0.3135	0.6872624839309558	-0.38213351686665364
nynyg75n4le93u2h70uvtfvr	8	5	59	0.0	0.2755	0.7317789885849546	-0.3136060954700973
o37ptzs09vzng6tseo9vrsff	1	2	19	0.0	0.60725	0.38116682872042384	-1.1629734705733636
o37ptzs09vzng6tseo9vrsff	2	2	20	0.0	0.61725	0.3918597602947635	-1.226146203970222
o37ptzs09vzng6tseo9vrsff	3	3	15	1.0	0.41325	0.42148395476222716	-0.9244372908931129
o37ptzs09vzng6tseo9vrsff	4	3	10	1.0	0.47475	0.4710794022644583	-0.8423779120967131
o37ptzs09vzng6tseo9vrsff	5	4	16	1.0	0.76625	0.7610076592119959	-0.3668309919920445
o37ptzs09vzng6tseo9vrsff	6	4	17	0.0	0.4505	0.555866055418815	-0.6334882687720628
o37ptzs09vzng6tseo9vrsff	7	5	52	0.0	0.33625	0.6728742099928894	-0.4074435366309394
o37ptzs09vzng6tseo9vrsff	8	5	59	0.0	0.266	0.7267981710812691	-0.3210396485061309
o5p8cho9vuif1ht234wea7lj	1	2	1	0.0	0.73075	0.2717437258136599	-2.36069448864758
o5p8cho9vuif1ht234wea7lj	2	2	6	1.0	0.44925	0.44481825951133724	-0.8803191037102819
o5p8cho9vuif1ht234wea7lj	3	3	11	0.0	0.31925	0.6827359639421465	-0.39555650810956516
o5p8cho9vuif1ht234wea7lj	4	3	18	0.0	0.39875	0.6123077923383562	-0.520344577604802
o5p8cho9vuif1ht234wea7lj	5	4	16	0.0	0.44875	0.5601321962302384	-0.7596917806235779
o5p8cho9vuif1ht234wea7lj	6	4	17	0.0	0.3305	0.662964542746402	-0.42518502740689
o5p8cho9vuif1ht234wea7lj	7	5	52	1.0	0.28475	0.27893300816494626	-1.2887269059463569
o5p8cho9vuif1ht234wea7lj	8	5	59	0.0	0.24775	0.7432750382810646	-0.2969363762504898
o94rktohjg5n5pji7idpj3ne	1	2	1	1.0	0.988	0.9897351608893001	-0.01084970131150419
o94rktohjg5n5pji7idpj3ne	2	2	6	1.0	0.789	0.7982702776647433	-0.2476790163550159
o94rktohjg5n5pji7idpj3ne	3	3	11	1.0	0.69375	0.6987340269888941	-0.4243408924980962
o94rktohjg5n5pji7idpj3ne	4	3	18	1.0	0.727	0.7331201242468005	-0.344076099713678
o94rktohjg5n5pji7idpj3ne	5	4	12	0.0	0.4695	0.5257274371005012	-0.73421324244478
o94rktohjg5n5pji7idpj3ne	6	4	23	1.0	0.90425	0.9064173400636727	-0.11622342018560496
o94rktohjg5n5pji7idpj3ne	7	5	14	0.0	0.48825	0.5180030018193699	-0.7805980466764565
o94rktohjg5n5pji7idpj3ne	8	5	26	1.0	0.61875	0.6235355486528972	-0.5356763547417197
oe507xuw2kbu750010sj0pk3	1	2	1	1.0	0.99025	0.9913404031987156	-0.009233783470445317
oe507xuw2kbu750010sj0pk3	2	2	6	1.0	0.8135	0.8155586703782158	-0.22364962342918254
oe507xuw2kbu750010sj0pk3	3	3	11	1.0	0.724	0.7279244750346608	-0.38113531362860786
oe507xuw2kbu750010sj0pk3	4	3	18	1.0	0.75975	0.7538971751125323	-0.3144185885871491
oe507xuw2kbu750010sj0pk3	5	4	16	1.0	0.9485	0.948584476422737	-0.06471825356184902
oe507xuw2kbu750010sj0pk3	6	4	17	1.0	0.633	0.6386785031325876	-0.4998504855522881
