"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta[11]",-0.38565431126903,0.00753029105527663,0.540119210239782,-1.49145132090445,-0.728748957433253,-0.372095170684485,-0.0214439959771073,0.675398502760822,5144.64867990502,0.999858073287581
"beta[12]",0.310693145012227,0.00743568650616506,0.499942713851044,-0.754620525016121,0.0113648284962109,0.326618915371108,0.650851068861452,1.22427112797205,4520.62355993114,0.999406179837353
"beta[13]",-0.76800591375171,0.00665156669764435,0.542084560965867,-1.88972646911265,-1.11823105877122,-0.755173941748896,-0.402149023756539,0.283577516716767,6641.8058477926,0.999434799990582
"beta[14]",-0.69664041184108,0.0063765167586773,0.452062428836679,-1.64641448131506,-0.97991656896135,-0.663992082782157,-0.378207632997754,0.0979155263851349,5026.08486435875,0.99968188034696
"beta[15]",0.510211395597646,0.00852152165035797,0.553793959769939,-0.669903433875461,0.154242320827864,0.523782837436273,0.892145368096846,1.57413227671693,4223.3991259422,1.00153744960381
"beta[16]",-0.164979324772764,0.00662345033495012,0.443053847026892,-1.06363663581436,-0.454406338864477,-0.153964622950946,0.138140310580633,0.659026823811212,4474.49941288041,0.999681725752872
"beta[17]",-0.0459783915637097,0.00601027069224584,0.413294953195611,-0.915778081080058,-0.300698933528868,-0.0254174048105418,0.236365507074646,0.717377730445224,4728.59522708564,0.999691224442284
"beta[18]",-0.913805827950969,0.0072758844925488,0.548558880720681,-2.01913042421197,-1.26994362349565,-0.901828329160855,-0.542893983924899,0.111051600429877,5684.27275409076,0.999988347881035
"beta[19]",-1.04170284967718,0.0073221635532213,0.476270081367259,-2.04460927420275,-1.33839841378688,-1.0114593008361,-0.714691653064084,-0.190584620509506,4230.85119082196,0.999471450596021
"beta[20]",-0.0984950537729405,0.00543484122962004,0.332909722028769,-0.808392143825646,-0.304873011875703,-0.0681536274244353,0.126268692719041,0.504274391637239,3752.14172005376,0.99994552247015
