sub,age,gender,block,testform,Puzzle,distractor,Accuracy,RT
686999,24,Female,1,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,minimal,0,17273
686999,24,Female,1,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,paired,1,1454
686999,24,Female,1,3,6_single__121210101222_shape_set_4_T.jpeg,minimal,1,11859
686999,24,Female,1,3,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,minimal,1,8814
686999,24,Female,1,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,minimal,1,23398
686999,24,Female,1,3,15_double__0000110211121011_shape_set_4_T.jpeg,paired,0,27103
686999,24,Female,1,3,17_double__1222110111201012_shape_set_20_T.jpeg,paired,1,18167
686999,24,Female,1,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,minimal,1,2507
686999,24,Female,1,3,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,paired,1,25532
686999,24,Female,1,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,6335
686999,24,Female,1,3,36_triple__111212011010112010220100_shape_set_4_T.jpeg,minimal,0,14794
686999,24,Female,1,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,minimal,0,14547
686999,24,Female,1,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,minimal,1,1254
686999,24,Female,1,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,paired,0,3452
686999,24,Female,1,3,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,minimal,1,9486
686999,24,Female,1,3,2_double__0000020001001020_shape_set_20_T.jpeg,paired,1,3350
686999,24,Female,1,3,27_double__1020020012121122_shape_set_4_T.jpeg,minimal,1,2664
686999,24,Female,1,3,1_single__101010001010_shape_set_17_T.jpeg,paired,1,1621
687005,22,Male,2,3,54_grid_double__01001121120112110100100212100100_shape_set_4_T.jpeg,paired,0,4405
687005,22,Male,2,3,55_grid_double__12021120101202001210000012110100_shape_set_17_T.jpeg,minimal,1,8034
687005,22,Male,2,3,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,paired,0,9167
687005,22,Male,2,3,17_double__1222110111201012_shape_set_20_T.jpeg,minimal,0,9136
687005,22,Male,2,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,minimal,0,6672
687005,22,Male,2,3,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,minimal,0,7360
687005,22,Male,2,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,minimal,1,8789
687005,22,Male,2,3,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,paired,1,3559
687005,22,Male,2,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,4762
687005,22,Male,2,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,paired,1,3467
687005,22,Male,2,3,11_grid_single__1220111101001121_shape_set_20_T.jpeg,minimal,0,20319
687005,22,Male,2,3,12_double__1212102211111221_shape_set_4_T.jpeg,minimal,0,7619
687005,22,Male,2,3,22_single__112212211220_shape_set_17_T.jpeg,paired,1,5595
687005,22,Male,2,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,minimal,1,3471
687005,22,Male,2,3,15_double__0000110211121011_shape_set_4_T.jpeg,paired,0,13219
687005,22,Male,2,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,paired,1,13606
687005,22,Male,2,3,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,paired,0,7493
687005,22,Male,2,3,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,minimal,0,6007
687005,22,Male,2,3,19_single__101112201212_shape_set_17_T.jpeg,minimal,1,7987
687005,22,Male,2,3,20_double__1221010010220000_shape_set_20_T.jpeg,minimal,0,8705
687005,22,Male,2,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,minimal,0,13809
687005,22,Male,2,3,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,paired,0,4110
687005,22,Male,2,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,paired,0,15117
687005,22,Male,2,3,27_double__1020020012121122_shape_set_4_T.jpeg,minimal,0,6542
687005,22,Male,2,3,53_flower_double__1001010002001212112201000200020010200100_shape_set_20_T.jpeg,paired,0,5132
687005,22,Male,2,3,51_double__0100102201001012_shape_set_4_T.jpeg,minimal,0,3742
687005,22,Male,2,3,36_triple__111212011010112010220100_shape_set_4_T.jpeg,paired,0,2260
687005,22,Male,2,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,minimal,0,10295
687005,22,Male,2,3,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,minimal,0,12344
687005,22,Male,2,3,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,minimal,0,15330
687005,22,Male,2,3,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,paired,0,7144
687005,22,Male,2,3,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,paired,1,15056
687005,22,Male,2,3,49_clockwork3_single__010011221121_shape_set_17_T.jpeg,paired,1,4260
687005,22,Male,2,3,50_clockwork3_single__122200001022_shape_set_20_T.jpeg,paired,1,7184
687005,22,Male,2,3,6_single__121210101222_shape_set_4_T.jpeg,paired,1,6119
687005,22,Male,2,3,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,paired,1,8095
687005,22,Male,2,3,33_single__000010221212_shape_set_4_T.jpeg,paired,1,10360
687005,22,Male,2,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,paired,1,15808
687005,22,Male,2,3,1_single__101010001010_shape_set_17_T.jpeg,minimal,1,2040
687005,22,Male,2,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,minimal,1,11863
687005,22,Male,2,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,paired,1,2140
687005,22,Male,2,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,paired,1,1767
687005,22,Male,2,3,47_flower_double__0100101200000200101102000000010001000100_shape_set_20_T.jpeg,paired,0,6595
687005,22,Male,2,3,52_flower_single__12121202111010011122_shape_set_17_T.jpeg,paired,0,2031
687005,22,Male,2,3,2_double__0000020001001020_shape_set_20_T.jpeg,minimal,1,6341
687005,22,Male,2,3,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_4_T.jpeg,paired,0,5468
687005,22,Male,2,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,paired,0,14563
687005,22,Male,2,3,48_flower_double__0100121102000000020002000100010000000000_shape_set_4_T.jpeg,paired,1,6032
687005,22,Male,2,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,paired,1,3142
687005,22,Male,2,3,46_triple__101112200200110212211001_shape_set_17_T.jpeg,paired,0,10616
687005,22,Male,2,3,41_single__112012110000_shape_set_20_T.jpeg,minimal,1,4773
687005,22,Male,2,3,44_triple__120211201211000011101212_shape_set_20_T.jpeg,paired,0,4674
687005,22,Male,2,3,43_flower_double__0000010000000200020001000100000012200000_shape_set_17_T.jpeg,paired,1,5346
687005,22,Male,2,3,42_double__1111101211021120_shape_set_4_T.jpeg,minimal,0,6803
687005,22,Male,2,3,40_grid_double__02000000010011100200020010211111_shape_set_17_T.jpeg,minimal,1,3232
687058,20,Male,2,1,72_double__1022111010121202_shape_set_20_T.jpeg,paired,1,14798
687058,20,Male,2,1,71_clockwork3_single__102102001101_shape_set_17_T.jpeg,minimal,1,4326
687058,20,Male,2,1,44_triple__120211201211000011101212_shape_set_17_T.jpeg,paired,0,2820
687058,20,Male,2,1,53_flower_double__1001010002001212112201000200020010200100_shape_set_17_T.jpeg,minimal,0,1248
687058,20,Male,2,1,68_single__100100001000_shape_set_17_T.jpeg,paired,1,1524
687058,20,Male,2,1,69_clockwork3_single__122212121022_shape_set_20_T.jpeg,paired,1,7142
687058,20,Male,2,1,70_grid_single__0000010012111110_shape_set_4_T.jpeg,minimal,1,4518
687058,20,Male,2,1,50_clockwork3_single__122200001022_shape_set_17_T.jpeg,paired,1,4357
687058,20,Male,2,1,51_double__0100102201001012_shape_set_20_T.jpeg,minimal,0,1444
687058,20,Male,2,1,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,paired,1,9545
687058,20,Male,2,1,54_grid_double__01001121120112110100100212100100_shape_set_20_T.jpeg,paired,0,7772
687058,20,Male,2,1,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,paired,0,1588
687058,20,Male,2,1,75_flower_double__0200110201001112100101000200101012201111_shape_set_20_T.jpeg,paired,1,8543
687058,20,Male,2,1,67_grid_double__12220000102110020000010012010100_shape_set_4_T.jpeg,minimal,0,5307
687058,20,Male,2,1,23_grid_single__1110120212111121_shape_set_17_T.jpeg,minimal,1,9409
687058,20,Male,2,1,1_single__101010001010_shape_set_4_T.jpeg,minimal,1,1573
687058,20,Male,2,1,2_double__0000020001001020_shape_set_17_T.jpeg,paired,1,2766
687058,20,Male,2,1,73_grid_double__01000200111202000000122201001012_shape_set_4_T.jpeg,paired,1,5746
687058,20,Male,2,1,42_double__1111101211021120_shape_set_20_T.jpeg,minimal,0,16052
687058,20,Male,2,1,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,paired,1,2142
687058,20,Male,2,1,66_grid_triple__110211101201112000000200020012110100000001001012_shape_set_20_T.jpeg,minimal,0,4340
687058,20,Male,2,1,65_double__0200020012221222_shape_set_17_T.jpeg,paired,0,4288
687058,20,Male,2,1,64_grid_triple__000001001110020000000000112002001212010001001122_shape_set_4_T.jpeg,minimal,1,3786
687058,20,Male,2,1,49_clockwork3_single__010011221121_shape_set_4_T.jpeg,paired,1,4524
687058,20,Male,2,1,48_flower_double__0100121102000000020002000100010000000000_shape_set_20_T.jpeg,minimal,1,1496
687058,20,Male,2,1,12_double__1212102211111221_shape_set_20_T.jpeg,minimal,0,20625
687058,20,Male,2,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,minimal,0,3127
687058,20,Male,2,1,55_grid_double__12021120101202001210000012110100_shape_set_4_T.jpeg,paired,0,1283
687058,20,Male,2,1,17_double__1222110111201012_shape_set_17_T.jpeg,minimal,0,10050
687058,20,Male,2,1,20_double__1221010010220000_shape_set_17_T.jpeg,minimal,1,665
687058,20,Male,2,1,21_triple__100111201112121010221202_shape_set_20_T.jpeg,paired,0,655
687058,20,Male,2,1,22_single__112212211220_shape_set_4_T.jpeg,minimal,0,868
687058,20,Male,2,1,62_grid_triple__010000000000020000000100000012210000020000000100_shape_set_17_T.jpeg,paired,0,4067
687058,20,Male,2,1,63_triple__120211111021020000001010_shape_set_20_T.jpeg,minimal,0,1735
687058,20,Male,2,1,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,paired,0,6635
687058,20,Male,2,1,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,paired,1,5376
687058,20,Male,2,1,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,paired,0,4615
687058,20,Male,2,1,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,minimal,1,1356
687058,20,Male,2,1,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,minimal,1,13477
687058,20,Male,2,1,74_triple__100101001211112010120200_shape_set_17_T.jpeg,paired,1,8978
687058,20,Male,2,1,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,minimal,1,1106
687058,20,Male,2,1,46_triple__101112200200110212211001_shape_set_4_T.jpeg,paired,0,1405
687058,20,Male,2,1,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,paired,0,4853
687058,20,Male,2,1,33_single__000010221212_shape_set_20_T.jpeg,paired,1,5267
687058,20,Male,2,1,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,minimal,1,7414
687058,20,Male,2,1,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,paired,1,5035
687058,20,Male,2,1,36_triple__111212011010112010220100_shape_set_20_T.jpeg,paired,1,14927
687058,20,Male,2,1,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,minimal,1,16588
687058,20,Male,2,1,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,minimal,1,2759
687058,20,Male,2,1,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,minimal,1,3503
687058,20,Male,2,1,40_grid_double__02000000010011100200020010211111_shape_set_4_T.jpeg,paired,0,6401
687058,20,Male,2,1,19_single__101112201212_shape_set_4_T.jpeg,minimal,0,4053
687058,20,Male,2,1,61_flower_double__1211010002000100020001001121010001000200_shape_set_4_T.jpeg,minimal,0,2796
687058,20,Male,2,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,minimal,1,2925
687058,20,Male,2,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,paired,0,5006
687058,20,Male,2,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,minimal,1,8797
687058,20,Male,2,1,11_grid_single__1220111101001121_shape_set_17_T.jpeg,paired,1,11081
687058,20,Male,2,1,27_double__1020020012121122_shape_set_20_T.jpeg,minimal,0,20011
687058,20,Male,2,1,14_triple__112110100000000010021222_shape_set_17_T.jpeg,paired,1,4250
687058,20,Male,2,1,16_grid_single__1012121112021101_shape_set_4_T.jpeg,minimal,1,7863
687058,20,Male,2,1,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,paired,1,1541
687058,20,Male,2,1,41_single__112012110000_shape_set_17_T.jpeg,minimal,1,2231
687058,20,Male,2,1,59_flower_single__11211110102010011122_shape_set_17_T.jpeg,minimal,0,2537
687058,20,Male,2,1,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,minimal,0,1763
687058,20,Male,2,1,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,minimal,1,2583
687058,20,Male,2,1,15_double__0000110211121011_shape_set_20_T.jpeg,paired,0,3527
687058,20,Male,2,1,6_single__121210101222_shape_set_20_T.jpeg,paired,1,6934
687058,20,Male,2,1,57_single__020011011121_shape_set_20_T.jpeg,paired,1,4994
687058,20,Male,2,1,5_grid_single__0000000010200000_shape_set_17_T.jpeg,paired,1,1623
687058,20,Male,2,1,60_triple__111212220100010000001122_shape_set_20_T.jpeg,minimal,0,1314
687058,20,Male,2,1,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,paired,1,3558
687058,20,Male,2,1,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,minimal,0,1880
687058,20,Male,2,1,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,paired,1,6060
687058,20,Male,2,1,56_grid_single__1001101200001122_shape_set_17_T.jpeg,minimal,1,1895
687058,20,Male,2,1,58_clockwork3_single__102211221112_shape_set_4_T.jpeg,minimal,1,4112
687095,23,Male,1,1,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,minimal,1,8874
687095,23,Male,1,1,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,paired,1,17057
687095,23,Male,1,1,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,minimal,0,20684
687095,23,Male,1,1,14_triple__112110100000000010021222_shape_set_17_T.jpeg,minimal,0,11026
687095,23,Male,1,1,19_single__101112201212_shape_set_4_T.jpeg,minimal,0,10774
687095,23,Male,1,1,21_triple__100111201112121010221202_shape_set_20_T.jpeg,paired,1,16975
687095,23,Male,1,1,27_double__1020020012121122_shape_set_20_T.jpeg,paired,1,9582
687095,23,Male,1,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,minimal,1,8611
687095,23,Male,1,1,1_single__101010001010_shape_set_4_T.jpeg,paired,1,1702
687095,23,Male,1,1,2_double__0000020001001020_shape_set_17_T.jpeg,paired,1,3571
687095,23,Male,1,1,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,paired,1,18712
687095,23,Male,1,1,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,paired,1,14489
687095,23,Male,1,1,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,minimal,1,22430
687095,23,Male,1,1,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,minimal,0,13708
687095,23,Male,1,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,minimal,1,6847
687095,23,Male,1,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,paired,0,19474
687095,23,Male,1,1,11_grid_single__1220111101001121_shape_set_17_T.jpeg,paired,1,12336
687095,23,Male,1,1,36_triple__111212011010112010220100_shape_set_20_T.jpeg,minimal,0,14311
687095,23,Male,1,1,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,minimal,0,10461
687095,23,Male,1,1,12_double__1212102211111221_shape_set_20_T.jpeg,paired,0,11527
687095,23,Male,1,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,paired,0,15740
687095,23,Male,1,1,15_double__0000110211121011_shape_set_20_T.jpeg,minimal,0,9574
687095,23,Male,1,1,16_grid_single__1012121112021101_shape_set_4_T.jpeg,paired,1,15274
687095,23,Male,1,1,20_double__1221010010220000_shape_set_17_T.jpeg,paired,1,8794
687095,23,Male,1,1,6_single__121210101222_shape_set_20_T.jpeg,paired,0,10864
687095,23,Male,1,1,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,minimal,1,5722
687095,23,Male,1,1,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,minimal,0,30007
687095,23,Male,1,1,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,minimal,1,1739
687095,23,Male,1,1,17_double__1222110111201012_shape_set_17_T.jpeg,paired,1,12722
687095,23,Male,1,1,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,paired,0,6818
687095,23,Male,1,1,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,minimal,1,14695
687095,23,Male,1,1,23_grid_single__1110120212111121_shape_set_17_T.jpeg,paired,1,22327
687095,23,Male,1,1,5_grid_single__0000000010200000_shape_set_17_T.jpeg,paired,1,3435
687095,23,Male,1,1,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,paired,1,3405
687095,23,Male,1,1,22_single__112212211220_shape_set_4_T.jpeg,minimal,1,7994
687095,23,Male,1,1,33_single__000010221212_shape_set_20_T.jpeg,paired,1,7394
687095,23,Male,1,1,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,paired,0,7705
687431,21,Female,1,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,paired,1,6282
687431,21,Female,1,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,paired,1,5837
687431,21,Female,1,1,11_grid_single__1220111101001121_shape_set_17_T.jpeg,paired,1,3964
687431,21,Female,1,1,12_double__1212102211111221_shape_set_20_T.jpeg,minimal,0,7171
687431,21,Female,1,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,paired,1,7056
687431,21,Female,1,1,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,paired,1,8594
687431,21,Female,1,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,minimal,1,2448
687431,21,Female,1,1,14_triple__112110100000000010021222_shape_set_17_T.jpeg,paired,0,7589
687431,21,Female,1,1,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,paired,1,2269
687431,21,Female,1,1,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,paired,1,8869
