	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
beta[18]	0.0496769301781437	0.0044715853548747	0.300197097234032	-0.517644636084991	-0.147215436223901	0.0437202624854831	0.23392158713033	0.683095008543771	4507.02458215023	0.999765623709955
beta[19]	-2.23035078022271	0.0087210439632706	0.422162575942233	-3.14592040882596	-2.47700343133213	-2.19784953475012	-1.92752124058875	-1.52108088243881	2343.27096171639	1.00077941913387
beta[20]	-2.25060313241809	0.009189686944925	0.451637510538831	-3.28788730860983	-2.51107690051769	-2.19213521179489	-1.93305549920733	-1.53404340004099	2415.34167987582	1.00032401874871
beta[21]	-1.07268006415264	0.0056727768807276	0.292598117529356	-1.71000155983762	-1.24588304977857	-1.0534860116952	-0.86815041265519	-0.578544483433265	2660.42886136654	1.00007077681949
beta[22]	-2.33292500454311	0.0087587456754128	0.441876723838357	-3.31939444983358	-2.600613973997	-2.29014660320236	-2.01858821460317	-1.58026012871396	2545.17951222154	1.0013843105703
beta[23]	-2.67404027764727	0.0105564770237004	0.504359923729005	-3.79250291465994	-2.96149958016951	-2.61357843631902	-2.32804854978315	-1.85104892999682	2282.66997913184	0.999777055591074
beta[24]	-0.473271425854297	0.0049760317466463	0.311700413871611	-1.12883040885697	-0.659015194701401	-0.458093049023036	-0.272548892657579	0.108729649207948	3923.81454710552	1.00099770074957
beta[25]	-2.15042911009646	0.0085494836866631	0.430741771852115	-3.14612601317143	-2.40598524364943	-2.11193796098848	-1.85478542455134	-1.42189113727346	2538.36578046771	1.00114231419308
beta[26]	-0.0982232580404867	0.0054348022205985	0.319327513477524	-0.745038169405113	-0.297796603353614	-0.103030034231323	0.103491700113274	0.542961002723108	3452.27346487785	0.999607136231205
beta[27]	-1.21325691625436	0.0058286878740487	0.313507431601544	-1.89699095681414	-1.40237301665864	-1.19707835175838	-0.993383908113545	-0.672236785983076	2893.03762096748	1.00028173675072
beta[28]	-1.41447455482548	0.0066757628299667	0.368484543160559	-2.22569794396644	-1.62803364187075	-1.38057362007175	-1.16299788180572	-0.767862369905008	3046.7495259747	0.999729426419019
beta[29]	-1.66908060979505	0.0071378237814365	0.366906483072354	-2.45772508079327	-1.8995246274068	-1.64374303300092	-1.40574924416061	-1.03121620623597	2642.2817639752	1.0033097441015
beta[30]	-1.74705976336807	0.007316511431144	0.369706265597746	-2.53205440244474	-1.98202033821843	-1.72388156666128	-1.48395888341804	-1.10265583423307	2553.32155037706	1.00018839574585
