	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
theta[375]	-1.07203673570896	0.0039100355349601	0.298397657662681	-1.66336424646345	-1.27347372906725	-1.06692102827255	-0.868805554534776	-0.491431206346877	5824.10787922545	0.99920676067942
theta[376]	0.634959426855874	0.0067428704494154	0.573451640059899	-0.4399127197945	0.235933909479637	0.608888055463166	1.03031792897524	1.82070326354539	7232.75854341579	0.999270281969509
theta[377]	-0.728726157550253	0.0038894037638289	0.326812706186113	-1.37120849711382	-0.945751768001682	-0.733784277747236	-0.517501194087804	-0.0882085170043743	7060.44063967627	0.999946675929609
theta[378]	-1.09950722169305	0.0040479316875415	0.333284700003482	-1.75014091951209	-1.32366350293438	-1.09925572741139	-0.873040733776198	-0.451361168141192	6778.98081178428	1.00018610103518
theta[379]	1.6196633243524	0.007760829217335	0.595825020077279	0.497048543202076	1.21977802956471	1.60891730512748	1.98368944761094	2.91373670810777	5894.15048099626	0.999764086515815
theta[380]	0.166178626044676	0.0055605911172183	0.444707887288401	-0.6758369415527	-0.132191573456317	0.147865222273203	0.447487354256603	1.09045935042587	6395.98948402808	0.999391880749273
theta[381]	0.54664378526495	0.0057933448496073	0.530481309968572	-0.445281097309648	0.188614559349484	0.527326619238925	0.885373371310474	1.6242239888354	8384.58193960054	0.999608808159007
theta[382]	0.212022592844294	0.0059710407422278	0.454891048737859	-0.660212150665094	-0.088906520021189	0.200734764434316	0.513974525498884	1.12715655485862	5803.83039868175	0.999601707623157
theta[383]	-0.29163956057885	0.0050234735047666	0.369488166957193	-1.00984678060064	-0.535587658916832	-0.300447070155819	-0.0478988228705695	0.464034258790123	5409.94483811918	0.999290937289184
theta[384]	-0.747287800516105	0.0042824386808458	0.343669254887395	-1.40822111329825	-0.981340634367824	-0.749255623823658	-0.511953754651988	-0.0677581919731236	6440.19557796895	0.999521675577655
theta[385]	0.0932340744696809	0.0059429537101742	0.438152389660178	-0.718216972357306	-0.199911072850453	0.077740062537239	0.382347155679851	0.996852393929908	5435.57727438134	1.00030587758301
theta[386]	1.49691897832966	0.007095335735598	0.535098094875019	0.506402767950506	1.13159420979543	1.47619681434327	1.84521062574151	2.62771570470495	5687.49344624253	0.999190975423355
theta[387]	-1.48759450684069	0.0048749049724421	0.376119110470097	-2.22565731784326	-1.73602511679637	-1.48660879827377	-1.23440456666294	-0.754730338778946	5952.7616274329	1.0006150047125
theta[388]	1.11635627352047	0.0072572601040814	0.5757419157363	0.0509581866113001	0.715411458115447	1.09491263022209	1.50303431276583	2.30890332212502	6293.76205407356	0.999518772436578
theta[389]	0.91523756389404	0.0073906344854499	0.601916007244229	-0.190060814627085	0.510470326030462	0.890590799325104	1.30991749623876	2.15467467694233	6632.97465385271	0.99949849705576
theta[390]	0.608859212796091	0.0054290659555827	0.405092119719881	-0.136979556540044	0.332324104503874	0.589738492627706	0.878108473826756	1.41537195294925	5567.46318972702	0.999606185499401
theta[391]	0.27811143934727	0.0072841336397897	0.566551880578441	-0.768835721495497	-0.123621321021341	0.260191248974234	0.654020721096113	1.45223810192149	6049.55682868049	0.999746762941176
