name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[984]	1.16	0.00374	0.574	0.218	1.16	2.1	23492.0	10.1	1.0
theta[985]	-0.692	0.0034	0.526	-1.57	-0.685	0.158	23943.0	10.3	1.0
theta[986]	0.182	0.00361	0.533	-0.707	0.195	1.04	21815.0	9.38	1.0
theta[987]	0.248	0.00394	0.594	-0.737	0.259	1.2	22685.0	9.75	1.0
theta[988]	0.314	0.0034	0.538	-0.585	0.324	1.18	24949.0	10.7	1.0
theta[989]	0.625	0.00378	0.557	-0.291	0.622	1.55	21693.0	9.33	1.0
theta[990]	-1.03	0.00359	0.57	-1.99	-1.02	-0.117	25162.0	10.8	1.0
theta[991]	0.27	0.00377	0.556	-0.657	0.28	1.16	21777.0	9.36	1.0
theta[992]	0.0924	0.00349	0.557	-0.851	0.101	1.01	25530.0	11.0	1.0
theta[993]	-1.76	0.0044	0.626	-2.84	-1.74	-0.778	20278.0	8.72	1.0
theta[994]	0.551	0.0036	0.55	-0.357	0.565	1.44	23370.0	10.0	1.0
theta[995]	0.0208	0.00371	0.566	-0.925	0.0293	0.927	23212.0	9.98	1.0
theta[996]	0.425	0.00357	0.54	-0.468	0.429	1.3	22860.0	9.83	1.0
theta[997]	0.607	0.00405	0.589	-0.37	0.616	1.56	21116.0	9.08	1.0
theta[998]	0.0493	0.00337	0.503	-0.797	0.0543	0.873	22270.0	9.58	1.0
theta[999]	-2.8	0.00439	0.656	-3.91	-2.79	-1.76	22308.0	9.59	1.0
theta[1000]	0.371	0.00354	0.562	-0.566	0.379	1.3	25240.0	10.9	1.0
theta[1001]	1.2	0.00381	0.557	0.288	1.19	2.11	21341.0	9.18	1.0
theta[1002]	-0.0495	0.00348	0.528	-0.928	-0.0418	0.799	23030.0	9.9	1.0
theta[1003]	-2.58	0.00401	0.615	-3.62	-2.56	-1.59	23537.0	10.1	1.0
theta[1004]	-0.714	0.00375	0.555	-1.66	-0.696	0.175	21923.0	9.43	1.0
theta[1005]	1.12	0.00358	0.572	0.164	1.13	2.05	25516.0	11.0	1.0
theta[1006]	-0.0609	0.00424	0.617	-1.12	-0.0336	0.905	21134.0	9.09	1.0
theta[1007]	0.426	0.00369	0.556	-0.494	0.425	1.34	22664.0	9.75	1.0
theta[1008]	1.84	0.00369	0.58	0.888	1.84	2.8	24811.0	10.7	1.0
theta[1009]	-0.137	0.00366	0.568	-1.09	-0.126	0.77	24055.0	10.3	1.0
theta[1010]	-0.967	0.00369	0.58	-1.93	-0.957	-0.0259	24651.0	10.6	1.0
theta[1011]	-0.672	0.00342	0.538	-1.56	-0.662	0.193	24793.0	10.7	1.0
theta[1012]	-2.28	0.00428	0.643	-3.37	-2.27	-1.26	22553.0	9.7	1.0
theta[1013]	-0.457	0.00404	0.605	-1.48	-0.439	0.514	22449.0	9.65	1.0
theta[1014]	-0.483	0.00386	0.567	-1.43	-0.475	0.428	21579.0	9.28	1.0
theta[1015]	-0.438	0.00378	0.545	-1.36	-0.431	0.445	20824.0	8.95	1.0
theta[1016]	0.14	0.00366	0.589	-0.851	0.148	1.1	25914.0	11.1	1.0
theta[1017]	1.58	0.00365	0.58	0.62	1.58	2.53	25287.0	10.9	1.0
theta[1018]	0.953	0.00366	0.601	-0.0496	0.968	1.92	26968.0	11.6	1.0
theta[1019]	-0.12	0.00392	0.576	-1.08	-0.106	0.785	21602.0	9.29	1.0
theta[1020]	-1.56	0.00356	0.568	-2.52	-1.56	-0.658	25421.0	10.9	1.0
theta[1021]	-2.06	0.00428	0.658	-3.16	-2.05	-1.01	23640.0	10.2	1.0
theta[1022]	0.102	0.00366	0.545	-0.814	0.115	0.96	22136.0	9.52	1.0
theta[1023]	-0.437	0.00375	0.558	-1.38	-0.419	0.448	22174.0	9.53	1.0
theta[1024]	-0.372	0.00358	0.559	-1.31	-0.359	0.532	24341.0	10.5	1.0
theta[1025]	0.184	0.00373	0.557	-0.745	0.195	1.07	22349.0	9.61	1.0
theta[1026]	-0.0109	0.00344	0.512	-0.871	-0.00061	0.82	22190.0	9.54	1.0
theta[1027]	1.23	0.00346	0.546	0.324	1.23	2.12	24933.0	10.7	1.0
theta[1028]	0.923	0.0035	0.546	0.0273	0.919	1.82	24282.0	10.4	1.0
theta[1029]	1.06	0.00349	0.559	0.144	1.07	1.96	25613.0	11.0	1.0
theta[1030]	0.521	0.00396	0.606	-0.494	0.531	1.49	23448.0	10.1	1.0
theta[1031]	-0.766	0.00382	0.573	-1.73	-0.752	0.143	22461.0	9.66	1.0
theta[1032]	0.433	0.00344	0.542	-0.463	0.433	1.31	24885.0	10.7	1.0
theta[1033]	-0.773	0.00406	0.598	-1.8	-0.748	0.164	21677.0	9.32	1.0
theta[1034]	0.631	0.00364	0.547	-0.281	0.639	1.51	22591.0	9.71	1.0
theta[1035]	-0.0297	0.00354	0.555	-0.967	-0.0182	0.852	24536.0	10.6	1.0
theta[1036]	-0.451	0.00366	0.558	-1.4	-0.444	0.438	23278.0	10.0	1.0
theta[1037]	0.15	0.00356	0.542	-0.74	0.157	1.03	23261.0	10.0	1.0
theta[1038]	0.711	0.00346	0.541	-0.186	0.713	1.6	24404.0	10.5	1.0
theta[1039]	-1.61	0.00378	0.566	-2.57	-1.6	-0.701	22422.0	9.64	1.0
theta[1040]	-0.138	0.00342	0.549	-1.07	-0.123	0.741	25830.0	11.1	1.0
theta[1041]	0.051	0.00369	0.566	-0.9	0.0617	0.958	23619.0	10.2	1.0
theta[1042]	-1.92	0.00372	0.563	-2.87	-1.91	-1.02	22851.0	9.83	1.0
theta[1043]	-0.42	0.00381	0.552	-1.35	-0.4	0.458	20978.0	9.02	1.0
theta[1044]	1.08	0.00363	0.555	0.167	1.07	2.0	23380.0	10.1	1.0
theta[1045]	-0.662	0.00365	0.543	-1.58	-0.648	0.22	22140.0	9.52	1.0
theta[1046]	0.744	0.00338	0.529	-0.137	0.749	1.61	24453.0	10.5	1.0
theta[1047]	0.612	0.00373	0.552	-0.309	0.613	1.51	21956.0	9.44	1.0
theta[1048]	0.724	0.00378	0.549	-0.185	0.731	1.61	21089.0	9.07	1.0
theta[1049]	-0.165	0.00359	0.548	-1.09	-0.149	0.704	23270.0	10.0	1.0
